date_time,"springfield,il_maxtempC","springfield,il_mintempC","springfield,il_totalSnow_cm","springfield,il_sunHour","springfield,il_uvIndex","springfield,il_uvIndex","springfield,il_moon_illumination","springfield,il_moonrise","springfield,il_moonset","springfield,il_sunrise","springfield,il_sunset","springfield,il_DewPointC","springfield,il_FeelsLikeC","springfield,il_HeatIndexC","springfield,il_WindChillC","springfield,il_WindGustKmph","springfield,il_cloudcover","springfield,il_humidity","springfield,il_precipMM","springfield,il_pressure","springfield,il_tempC","springfield,il_visibility","springfield,il_winddirDegree","springfield,il_windspeedKmph"
2019-03-09 15:00:00,6,-3,0.0,4.3,2,2,17,08:05 AM,08:58 PM,06:20 AM,05:59 PM,3,3,7,3,47,100,81,5.3,1003,6,6,151,24
2019-03-09 18:00:00,6,-3,0.0,4.3,2,0,17,08:05 AM,08:58 PM,06:20 AM,05:59 PM,5,3,7,3,53,54,84,2.1,999,6,9,202,26
2019-03-09 21:00:00,6,-3,0.0,4.3,2,0,17,08:05 AM,08:58 PM,06:20 AM,05:59 PM,5,3,7,3,59,72,87,0.0,998,6,10,251,23
2019-03-10 00:00:00,5,-2,0.0,10.2,1,0,24,08:33 AM,09:59 PM,06:18 AM,06:00 PM,4,1,6,1,55,93,92,0.0,999,5,10,265,26
2019-03-10 03:00:00,5,-2,0.0,10.2,1,0,24,08:33 AM,09:59 PM,06:18 AM,06:00 PM,4,-1,4,-1,49,93,97,0.0,1000,4,10,266,24
2019-03-10 06:00:00,5,-2,0.0,10.2,1,0,24,08:33 AM,09:59 PM,06:18 AM,06:00 PM,-1,-4,1,-4,42,80,86,0.0,1009,1,10,271,25
2019-03-10 09:00:00,5,-2,0.0,10.2,1,1,24,08:33 AM,09:59 PM,06:18 AM,06:00 PM,-3,-5,1,-5,37,66,74,0.0,1017,1,10,277,27
2019-03-10 12:00:00,5,-2,0.0,10.2,1,2,24,08:33 AM,09:59 PM,06:18 AM,06:00 PM,-2,-1,4,-1,34,40,65,0.0,1021,4,10,274,28
2019-03-10 15:00:00,5,-2,0.0,10.2,1,2,24,08:33 AM,09:59 PM,06:18 AM,06:00 PM,-1,-2,4,-2,33,19,74,0.0,1015,3,10,280,31
2019-03-10 18:00:00,5,-2,0.0,10.2,1,0,24,08:33 AM,09:59 PM,06:18 AM,06:00 PM,-1,-2,3,-2,29,12,67,0.0,1020,-1,10,296,21
2019-03-10 21:00:00,5,-2,0.0,10.2,1,0,24,08:33 AM,09:59 PM,06:18 AM,06:00 PM,-3,-5,0,-5,22,10,76,0.0,1023,-2,10,308,17
2019-03-11 00:00:00,2,-6,0.0,11.6,2,0,32,09:04 AM,11:01 PM,06:16 AM,06:01 PM,-4,-7,-2,-7,18,7,85,0.0,1024,-3,10,313,16
2019-03-11 03:00:00,2,-6,0.0,11.6,2,0,32,09:04 AM,11:01 PM,06:16 AM,06:01 PM,-5,-9,-3,-9,16,6,89,0.0,1024,-4,10,327,15
2019-03-11 06:00:00,2,-6,0.0,11.6,2,0,32,09:04 AM,11:01 PM,06:16 AM,06:01 PM,-6,-10,-5,-10,12,4,91,0.0,1024,-6,10,335,14
2019-03-11 09:00:00,2,-6,0.0,11.6,2,2,32,09:04 AM,11:01 PM,06:16 AM,06:01 PM,-5,-9,-4,-9,10,7,86,0.0,1023,-5,10,114,15
2019-03-11 12:00:00,2,-6,0.0,11.6,2,2,32,09:04 AM,11:01 PM,06:16 AM,06:01 PM,-4,-5,0,-5,9,6,71,0.0,1024,-1,10,3,21
2019-03-11 15:00:00,2,-6,0.0,11.6,2,2,32,09:04 AM,11:01 PM,06:16 AM,06:01 PM,-3,-2,3,-2,9,3,63,0.0,1025,2,10,227,18
2019-03-11 18:00:00,2,-6,0.0,11.6,2,0,32,09:04 AM,11:01 PM,06:16 AM,06:01 PM,-3,-2,2,-2,10,1,69,0.0,1025,1,10,117,13
2019-03-11 21:00:00,2,-6,0.0,11.6,2,0,32,09:04 AM,11:01 PM,06:16 AM,06:01 PM,-5,-4,1,-4,13,0,60,0.0,1028,-3,10,71,8
