date_time,"san+francisco,ca_maxtempC","san+francisco,ca_mintempC","san+francisco,ca_totalSnow_cm","san+francisco,ca_sunHour","san+francisco,ca_uvIndex","san+francisco,ca_uvIndex","san+francisco,ca_moon_illumination","san+francisco,ca_moonrise","san+francisco,ca_moonset","san+francisco,ca_sunrise","san+francisco,ca_sunset","san+francisco,ca_DewPointC","san+francisco,ca_FeelsLikeC","san+francisco,ca_HeatIndexC","san+francisco,ca_WindChillC","san+francisco,ca_WindGustKmph","san+francisco,ca_cloudcover","san+francisco,ca_humidity","san+francisco,ca_precipMM","san+francisco,ca_pressure","san+francisco,ca_tempC","san+francisco,ca_visibility","san+francisco,ca_winddirDegree","san+francisco,ca_windspeedKmph"
2018-12-11 00:00:00,13,8,0.0,8.7,4,0,21,10:39 AM,08:56 PM,07:15 AM,04:51 PM,10,11,12,11,11,6,86,0.0,1022,10,10,329,8
2018-12-11 03:00:00,13,8,0.0,8.7,4,0,21,10:39 AM,08:56 PM,07:15 AM,04:51 PM,10,12,12,12,2,3,86,0.0,1022,9,10,352,2
2018-12-11 06:00:00,13,8,0.0,8.7,4,0,21,10:39 AM,08:56 PM,07:15 AM,04:51 PM,10,14,13,14,5,0,83,0.0,1022,8,10,22,4
2018-12-11 09:00:00,13,8,0.0,8.7,4,3,21,10:39 AM,08:56 PM,07:15 AM,04:51 PM,8,11,11,11,1,8,79,0.0,1023,10,10,253,1
2018-12-11 12:00:00,13,8,0.0,8.7,4,4,21,10:39 AM,08:56 PM,07:15 AM,04:51 PM,8,15,15,15,4,7,62,0.0,1022,13,10,277,4
2018-12-11 15:00:00,13,8,0.0,8.7,4,4,21,10:39 AM,08:56 PM,07:15 AM,04:51 PM,8,14,14,14,7,25,66,0.0,1021,13,10,260,5
2018-12-11 18:00:00,13,8,0.0,8.7,4,0,21,10:39 AM,08:56 PM,07:15 AM,04:51 PM,10,14,14,14,7,7,78,0.0,1022,12,10,285,5
2018-12-11 21:00:00,13,8,0.0,8.7,4,0,21,10:39 AM,08:56 PM,07:15 AM,04:51 PM,11,13,13,13,4,15,87,0.0,1023,12,10,256,3
2018-12-12 00:00:00,15,11,0.0,8.7,4,0,29,11:16 AM,09:52 PM,07:16 AM,04:51 PM,12,12,13,12,10,48,93,0.0,1023,12,10,289,7
2018-12-12 03:00:00,15,11,0.0,8.7,4,0,29,11:16 AM,09:52 PM,07:16 AM,04:51 PM,11,12,12,12,3,58,94,0.0,1024,12,2,209,2
2018-12-12 06:00:00,15,11,0.0,8.7,4,0,29,11:16 AM,09:52 PM,07:16 AM,04:51 PM,10,11,12,11,16,34,91,0.0,1024,11,10,22,11
2018-12-12 09:00:00,15,11,0.0,8.7,4,4,29,11:16 AM,09:52 PM,07:16 AM,04:51 PM,8,12,13,12,12,5,74,0.0,1025,12,10,32,10
2018-12-12 12:00:00,15,11,0.0,8.7,4,5,29,11:16 AM,09:52 PM,07:16 AM,04:51 PM,6,16,16,16,15,5,52,0.0,1024,15,10,5,13
2018-12-12 15:00:00,15,11,0.0,8.7,4,4,29,11:16 AM,09:52 PM,07:16 AM,04:51 PM,8,16,16,16,11,15,61,0.0,1024,15,10,293,8
2018-12-12 18:00:00,15,11,0.0,8.7,4,0,29,11:16 AM,09:52 PM,07:16 AM,04:51 PM,9,14,14,14,3,8,70,0.0,1025,13,10,295,2
2018-12-12 21:00:00,15,11,0.0,8.7,4,0,29,11:16 AM,09:52 PM,07:16 AM,04:51 PM,7,13,13,13,9,10,66,0.0,1026,12,10,138,5
2018-12-13 00:00:00,15,10,0.0,8.7,4,0,36,11:49 AM,10:49 PM,07:17 AM,04:51 PM,5,13,13,13,6,12,61,0.0,1026,11,10,100,4
2018-12-13 03:00:00,15,10,0.0,8.7,4,0,36,11:49 AM,10:49 PM,07:17 AM,04:51 PM,4,13,12,13,7,6,56,0.0,1025,10,10,74,5
2018-12-13 06:00:00,15,10,0.0,8.7,4,0,36,11:49 AM,10:49 PM,07:17 AM,04:51 PM,3,12,13,12,11,1,53,0.0,1025,10,10,52,9
2018-12-13 09:00:00,15,10,0.0,8.7,4,4,36,11:49 AM,10:49 PM,07:17 AM,04:51 PM,4,13,14,13,7,9,53,0.0,1025,12,10,63,6
2018-12-13 12:00:00,15,10,0.0,8.7,4,4,36,11:49 AM,10:49 PM,07:17 AM,04:51 PM,6,16,16,16,15,0,49,0.0,1023,15,10,59,13
2018-12-13 15:00:00,15,10,0.0,8.7,4,4,36,11:49 AM,10:49 PM,07:17 AM,04:51 PM,9,17,17,17,10,0,60,0.0,1021,14,10,86,9
2018-12-13 18:00:00,15,10,0.0,8.7,4,0,36,11:49 AM,10:49 PM,07:17 AM,04:51 PM,7,13,13,13,12,3,66,0.0,1021,12,10,75,9
2018-12-13 21:00:00,15,10,0.0,8.7,4,0,36,11:49 AM,10:49 PM,07:17 AM,04:51 PM,6,10,11,10,18,100,70,0.0,1020,11,10,96,10
2018-12-14 00:00:00,15,10,0.0,5.2,4,0,43,12:19 PM,11:46 PM,07:17 AM,04:52 PM,6,11,11,11,12,15,71,0.0,1019,10,10,74,8
2018-12-14 03:00:00,15,10,0.0,5.2,4,0,43,12:19 PM,11:46 PM,07:17 AM,04:52 PM,7,11,11,11,9,81,77,0.0,1018,10,10,104,6
2018-12-14 06:00:00,15,10,0.0,5.2,4,0,43,12:19 PM,11:46 PM,07:17 AM,04:52 PM,7,10,11,10,16,62,75,0.0,1017,11,10,134,10
2018-12-14 09:00:00,15,10,0.0,5.2,4,3,43,12:19 PM,11:46 PM,07:17 AM,04:52 PM,10,12,14,12,21,75,80,0.0,1018,13,10,177,14
2018-12-14 12:00:00,15,10,0.0,5.2,4,4,43,12:19 PM,11:46 PM,07:17 AM,04:52 PM,11,13,15,13,32,37,78,0.0,1018,15,10,191,22
2018-12-14 15:00:00,15,10,0.0,5.2,4,3,43,12:19 PM,11:46 PM,07:17 AM,04:52 PM,11,13,14,13,21,100,84,0.0,1019,14,10,211,14
2018-12-14 18:00:00,15,10,0.0,5.2,4,0,43,12:19 PM,11:46 PM,07:17 AM,04:52 PM,12,13,14,13,19,76,87,0.8,1020,14,9,176,13
2018-12-14 21:00:00,15,10,0.0,5.2,4,0,43,12:19 PM,11:46 PM,07:17 AM,04:52 PM,12,14,14,14,2,52,87,0.0,1020,13,10,165,1
2018-12-15 00:00:00,15,13,0.0,5.2,3,0,51,12:48 PM,No moonset,07:18 AM,04:52 PM,11,13,13,13,10,70,88,0.0,1020,13,10,110,7
2018-12-15 03:00:00,15,13,0.0,5.2,3,0,51,12:48 PM,No moonset,07:18 AM,04:52 PM,12,13,13,13,13,83,90,0.0,1019,13,10,131,9
2018-12-15 06:00:00,15,13,0.0,5.2,3,0,51,12:48 PM,No moonset,07:18 AM,04:52 PM,11,12,13,12,12,90,89,0.4,1019,13,2,121,8
2018-12-15 09:00:00,15,13,0.0,5.2,3,3,51,12:48 PM,No moonset,07:18 AM,04:52 PM,10,12,13,12,14,69,81,0.0,1019,13,10,124,11
2018-12-15 12:00:00,15,13,0.0,5.2,3,5,51,12:48 PM,No moonset,07:18 AM,04:52 PM,10,16,16,16,10,50,69,0.0,1018,15,10,130,9
2018-12-15 15:00:00,15,13,0.0,5.2,3,4,51,12:48 PM,No moonset,07:18 AM,04:52 PM,11,16,16,16,9,78,73,0.0,1017,15,10,140,6
2018-12-15 18:00:00,15,13,0.0,5.2,3,0,51,12:48 PM,No moonset,07:18 AM,04:52 PM,11,14,14,14,12,67,79,0.0,1018,14,10,139,8
2018-12-15 21:00:00,15,13,0.0,5.2,3,0,51,12:48 PM,No moonset,07:18 AM,04:52 PM,10,13,13,13,14,54,79,0.0,1018,13,10,136,9
2018-12-16 00:00:00,15,13,0.0,3.5,3,0,58,01:17 PM,12:43 AM,07:19 AM,04:52 PM,10,13,14,13,20,67,81,0.0,1018,13,10,154,12
2018-12-16 03:00:00,15,13,0.0,3.5,3,0,58,01:17 PM,12:43 AM,07:19 AM,04:52 PM,10,12,13,12,17,46,82,0.0,1018,13,10,132,11
2018-12-16 06:00:00,15,13,0.0,3.5,3,0,58,01:17 PM,12:43 AM,07:19 AM,04:52 PM,10,12,13,12,25,48,79,0.0,1018,13,10,156,15
2018-12-16 09:00:00,15,13,0.0,3.5,3,3,58,01:17 PM,12:43 AM,07:19 AM,04:52 PM,11,13,14,13,26,78,80,0.0,1017,14,10,146,17
2018-12-16 12:00:00,15,13,0.0,3.5,3,3,58,01:17 PM,12:43 AM,07:19 AM,04:52 PM,12,13,15,13,34,100,82,0.0,1016,15,10,163,23
2018-12-16 15:00:00,15,13,0.0,3.5,3,3,58,01:17 PM,12:43 AM,07:19 AM,04:52 PM,13,13,14,13,30,100,93,0.0,1017,14,10,165,20
2018-12-16 18:00:00,15,13,0.0,3.5,3,0,58,01:17 PM,12:43 AM,07:19 AM,04:52 PM,13,13,14,13,28,100,93,4.0,1017,14,7,177,18
2018-12-16 21:00:00,15,13,0.0,3.5,3,0,58,01:17 PM,12:43 AM,07:19 AM,04:52 PM,12,13,13,13,10,100,92,0.0,1018,13,10,304,8
2018-12-17 00:00:00,15,11,0.0,7.0,3,0,65,01:46 PM,01:42 AM,07:19 AM,04:53 PM,8,12,13,12,12,20,73,0.3,1019,12,9,278,9
2018-12-17 03:00:00,15,11,0.0,7.0,3,0,65,01:46 PM,01:42 AM,07:19 AM,04:53 PM,9,12,12,12,4,26,82,0.0,1020,11,10,168,3
2018-12-17 06:00:00,15,11,0.0,7.0,3,0,65,01:46 PM,01:42 AM,07:19 AM,04:53 PM,9,12,12,12,7,23,85,0.0,1021,11,10,202,5
2018-12-17 09:00:00,15,11,0.0,7.0,3,4,65,01:46 PM,01:42 AM,07:19 AM,04:53 PM,11,15,15,15,5,8,78,0.0,1024,13,10,140,5
2018-12-17 12:00:00,15,11,0.0,7.0,3,5,65,01:46 PM,01:42 AM,07:19 AM,04:53 PM,9,16,16,16,7,29,63,0.0,1023,15,10,252,6
2018-12-17 15:00:00,15,11,0.0,7.0,3,4,65,01:46 PM,01:42 AM,07:19 AM,04:53 PM,9,14,14,14,9,62,72,0.0,1024,14,10,291,7
2018-12-17 18:00:00,15,11,0.0,7.0,3,0,65,01:46 PM,01:42 AM,07:19 AM,04:53 PM,10,14,13,14,6,11,80,0.0,1025,12,10,292,5
2018-12-17 21:00:00,15,11,0.0,7.0,3,0,65,01:46 PM,01:42 AM,07:19 AM,04:53 PM,10,13,13,13,5,11,85,0.0,1026,12,10,262,3
2018-12-18 00:00:00,14,10,0.0,8.7,4,0,72,02:17 PM,02:43 AM,07:20 AM,04:53 PM,11,13,13,13,3,10,87,0.0,1026,11,10,221,3
2018-12-18 03:00:00,14,10,0.0,8.7,4,0,72,02:17 PM,02:43 AM,07:20 AM,04:53 PM,9,11,11,11,10,30,87,0.0,1026,11,10,133,6
2018-12-18 06:00:00,14,10,0.0,8.7,4,0,72,02:17 PM,02:43 AM,07:20 AM,04:53 PM,9,11,11,11,7,28,86,0.0,1027,10,10,151,4
2018-12-18 09:00:00,14,10,0.0,8.7,4,4,72,02:17 PM,02:43 AM,07:20 AM,04:53 PM,9,12,13,12,10,26,78,0.0,1028,12,10,141,8
2018-12-18 12:00:00,14,10,0.0,8.7,4,4,72,02:17 PM,02:43 AM,07:20 AM,04:53 PM,10,15,15,15,6,41,71,0.0,1027,14,10,204,5
2018-12-18 15:00:00,14,10,0.0,8.7,4,4,72,02:17 PM,02:43 AM,07:20 AM,04:53 PM,11,15,15,15,6,55,80,0.0,1027,14,10,240,4
2018-12-18 18:00:00,14,10,0.0,8.7,4,0,72,02:17 PM,02:43 AM,07:20 AM,04:53 PM,11,14,14,14,4,31,85,0.0,1027,13,10,183,3
2018-12-18 21:00:00,14,10,0.0,8.7,4,0,72,02:17 PM,02:43 AM,07:20 AM,04:53 PM,12,14,13,14,6,49,92,0.0,1027,13,10,228,4
2018-12-19 00:00:00,15,12,0.0,5.2,4,0,80,02:53 PM,03:47 AM,07:21 AM,04:53 PM,12,13,13,13,1,53,94,0.0,1027,13,10,308,0
2018-12-19 03:00:00,15,12,0.0,5.2,4,0,80,02:53 PM,03:47 AM,07:21 AM,04:53 PM,12,14,14,14,4,52,93,0.0,1026,13,10,70,3
2018-12-19 06:00:00,15,12,0.0,5.2,4,0,80,02:53 PM,03:47 AM,07:21 AM,04:53 PM,12,12,13,12,11,56,93,0.0,1025,12,10,22,8
2018-12-19 09:00:00,15,12,0.0,5.2,4,3,80,02:53 PM,03:47 AM,07:21 AM,04:53 PM,11,14,14,14,7,91,85,0.0,1026,13,10,76,6
2018-12-19 12:00:00,15,12,0.0,5.2,4,4,80,02:53 PM,03:47 AM,07:21 AM,04:53 PM,12,15,15,15,10,42,80,0.0,1024,15,10,60,8
2018-12-19 15:00:00,15,12,0.0,5.2,4,3,80,02:53 PM,03:47 AM,07:21 AM,04:53 PM,12,15,15,15,9,76,82,0.0,1022,14,10,120,6
2018-12-19 18:00:00,15,12,0.0,5.2,4,0,80,02:53 PM,03:47 AM,07:21 AM,04:53 PM,12,14,14,14,6,9,88,0.0,1022,13,10,57,4
2018-12-19 21:00:00,15,12,0.0,5.2,4,0,80,02:53 PM,03:47 AM,07:21 AM,04:53 PM,11,12,12,12,9,25,91,0.0,1022,12,10,102,6
2018-12-20 00:00:00,13,10,0.0,5.2,4,0,87,03:34 PM,04:54 AM,07:21 AM,04:54 PM,11,12,12,12,6,30,91,0.0,1022,11,10,63,4
2018-12-20 03:00:00,13,10,0.0,5.2,4,0,87,03:34 PM,04:54 AM,07:21 AM,04:54 PM,10,11,11,11,7,34,92,0.0,1022,10,10,77,5
2018-12-20 06:00:00,13,10,0.0,5.2,4,0,87,03:34 PM,04:54 AM,07:21 AM,04:54 PM,9,10,11,10,9,37,91,0.0,1022,10,10,53,6
2018-12-20 09:00:00,13,10,0.0,5.2,4,3,87,03:34 PM,04:54 AM,07:21 AM,04:54 PM,9,11,11,11,5,64,88,0.0,1023,11,10,79,5
2018-12-20 12:00:00,13,10,0.0,5.2,4,4,87,03:34 PM,04:54 AM,07:21 AM,04:54 PM,10,15,14,15,5,17,77,0.0,1021,13,10,100,5
2018-12-20 15:00:00,13,10,0.0,5.2,4,3,87,03:34 PM,04:54 AM,07:21 AM,04:54 PM,10,12,12,12,1,86,86,0.0,1020,12,10,36,1
2018-12-20 18:00:00,13,10,0.0,5.2,4,0,87,03:34 PM,04:54 AM,07:21 AM,04:54 PM,10,12,12,12,8,69,87,0.0,1020,12,10,144,6
2018-12-20 21:00:00,13,10,0.0,5.2,4,0,87,03:34 PM,04:54 AM,07:21 AM,04:54 PM,10,10,12,10,15,100,89,0.0,1020,11,10,132,10
2018-12-21 00:00:00,13,10,0.0,3.5,4,0,94,04:21 PM,06:02 AM,07:22 AM,04:54 PM,11,13,13,13,5,44,89,0.0,1019,12,10,202,4
2018-12-21 03:00:00,13,10,0.0,3.5,4,0,94,04:21 PM,06:02 AM,07:22 AM,04:54 PM,11,12,12,12,4,94,91,0.8,1019,12,9,151,3
2018-12-21 06:00:00,13,10,0.0,3.5,4,0,94,04:21 PM,06:02 AM,07:22 AM,04:54 PM,11,11,11,11,7,100,96,0.3,1019,10,10,162,6
2018-12-21 09:00:00,13,10,0.0,3.5,4,3,94,04:21 PM,06:02 AM,07:22 AM,04:54 PM,11,12,12,12,3,100,91,0.0,1020,12,10,109,3
2018-12-21 12:00:00,13,10,0.0,3.5,4,3,94,04:21 PM,06:02 AM,07:22 AM,04:54 PM,11,14,14,14,8,82,85,0.1,1019,13,10,351,6
2018-12-21 15:00:00,13,10,0.0,3.5,4,3,94,04:21 PM,06:02 AM,07:22 AM,04:54 PM,11,14,14,14,9,65,84,0.0,1019,13,10,0,6
2018-12-21 18:00:00,13,10,0.0,3.5,4,0,94,04:21 PM,06:02 AM,07:22 AM,04:54 PM,11,13,13,13,8,21,89,0.0,1019,12,10,9,5
2018-12-21 21:00:00,13,10,0.0,3.5,4,0,94,04:21 PM,06:02 AM,07:22 AM,04:54 PM,10,12,12,12,7,4,83,0.0,1019,11,10,42,5
2018-12-22 00:00:00,14,9,0.0,7.0,4,0,100,05:17 PM,07:10 AM,07:22 AM,04:55 PM,9,12,12,12,7,4,79,0.0,1019,10,10,33,6
2018-12-22 03:00:00,14,9,0.0,7.0,4,0,100,05:17 PM,07:10 AM,07:22 AM,04:55 PM,7,11,11,11,2,14,78,0.0,1019,9,10,64,1
2018-12-22 06:00:00,14,9,0.0,7.0,4,0,100,05:17 PM,07:10 AM,07:22 AM,04:55 PM,6,9,10,9,10,12,75,0.0,1020,9,10,36,6
2018-12-22 09:00:00,14,9,0.0,7.0,4,4,100,05:17 PM,07:10 AM,07:22 AM,04:55 PM,4,12,12,12,3,23,56,0.0,1021,11,10,115,3
2018-12-22 12:00:00,14,9,0.0,7.0,4,4,100,05:17 PM,07:10 AM,07:22 AM,04:55 PM,3,15,14,15,5,33,45,0.0,1021,14,10,7,5
2018-12-22 15:00:00,14,9,0.0,7.0,4,3,100,05:17 PM,07:10 AM,07:22 AM,04:55 PM,4,14,14,14,6,88,52,0.0,1022,13,10,333,4
2018-12-22 18:00:00,14,9,0.0,7.0,4,0,100,05:17 PM,07:10 AM,07:22 AM,04:55 PM,4,13,13,13,6,45,56,0.0,1022,12,10,52,4
2018-12-22 21:00:00,14,9,0.0,7.0,4,0,100,05:17 PM,07:10 AM,07:22 AM,04:55 PM,5,11,11,11,11,32,65,0.0,1023,11,10,332,7
2018-12-23 00:00:00,14,10,0.0,7.0,4,0,100,06:20 PM,08:14 AM,07:23 AM,04:55 PM,6,12,12,12,8,28,67,0.0,1023,11,10,322,5
2018-12-23 03:00:00,14,10,0.0,7.0,4,0,100,06:20 PM,08:14 AM,07:23 AM,04:55 PM,6,11,11,11,6,89,74,0.0,1024,10,10,341,4
2018-12-23 06:00:00,14,10,0.0,7.0,4,0,100,06:20 PM,08:14 AM,07:23 AM,04:55 PM,6,10,10,10,3,47,74,0.0,1024,10,10,44,2
2018-12-23 09:00:00,14,10,0.0,7.0,4,4,100,06:20 PM,08:14 AM,07:23 AM,04:55 PM,7,13,13,13,1,31,70,0.0,1025,12,10,332,1
2018-12-23 12:00:00,14,10,0.0,7.0,4,4,100,06:20 PM,08:14 AM,07:23 AM,04:55 PM,7,15,15,15,3,50,61,0.0,1024,14,10,306,3
2018-12-23 15:00:00,14,10,0.0,7.0,4,3,100,06:20 PM,08:14 AM,07:23 AM,04:55 PM,9,13,13,13,8,100,75,0.0,1024,13,10,333,6
2018-12-23 18:00:00,14,10,0.0,7.0,4,0,100,06:20 PM,08:14 AM,07:23 AM,04:55 PM,9,13,13,13,8,42,78,0.3,1024,13,5,143,6
2018-12-23 21:00:00,14,10,0.0,7.0,4,0,100,06:20 PM,08:14 AM,07:23 AM,04:55 PM,8,12,12,12,5,58,79,0.0,1024,11,10,86,4
2018-12-24 00:00:00,14,11,0.0,5.2,3,0,84,07:29 PM,09:13 AM,07:23 AM,04:56 PM,8,13,12,13,6,81,77,0.0,1023,12,10,97,4
2018-12-24 03:00:00,14,11,0.0,5.2,3,0,84,07:29 PM,09:13 AM,07:23 AM,04:56 PM,8,11,12,11,8,82,79,0.0,1023,11,10,79,5
2018-12-24 06:00:00,14,11,0.0,5.2,3,0,84,07:29 PM,09:13 AM,07:23 AM,04:56 PM,8,11,11,11,10,86,81,0.0,1021,11,10,145,6
2018-12-24 09:00:00,14,11,0.0,5.2,3,3,84,07:29 PM,09:13 AM,07:23 AM,04:56 PM,10,11,12,11,17,100,87,0.0,1020,12,10,156,12
2018-12-24 12:00:00,14,11,0.0,5.2,3,3,84,07:29 PM,09:13 AM,07:23 AM,04:56 PM,12,12,13,12,21,100,93,0.0,1017,13,9,218,14
2018-12-24 15:00:00,14,11,0.0,5.2,3,3,84,07:29 PM,09:13 AM,07:23 AM,04:56 PM,11,12,14,12,48,49,82,0.0,1015,14,9,278,29
2018-12-24 18:00:00,14,11,0.0,5.2,3,0,84,07:29 PM,09:13 AM,07:23 AM,04:56 PM,8,13,13,13,53,62,75,0.1,1015,12,9,275,20
2018-12-24 21:00:00,14,11,0.0,5.2,3,0,84,07:29 PM,09:13 AM,07:23 AM,04:56 PM,9,10,12,10,26,91,81,0.0,1013,12,10,264,17
2018-12-25 00:00:00,14,9,0.0,8.7,3,0,77,08:40 PM,10:04 AM,07:24 AM,04:57 PM,8,9,11,9,28,21,85,1.2,1013,11,9,320,18
2018-12-25 03:00:00,14,9,0.0,8.7,3,0,77,08:40 PM,10:04 AM,07:24 AM,04:57 PM,7,8,10,8,18,9,81,0.0,1014,9,10,332,13
2018-12-25 06:00:00,14,9,0.0,8.7,3,0,77,08:40 PM,10:04 AM,07:24 AM,04:57 PM,7,9,11,9,15,3,78,0.0,1016,9,10,322,12
2018-12-25 09:00:00,14,9,0.0,8.7,3,4,77,08:40 PM,10:04 AM,07:24 AM,04:57 PM,8,11,13,11,14,0,74,0.0,1016,11,10,311,12
2018-12-25 12:00:00,14,9,0.0,8.7,3,4,77,08:40 PM,10:04 AM,07:24 AM,04:57 PM,7,12,14,12,22,0,63,0.0,1016,14,10,316,18
2018-12-25 15:00:00,14,9,0.0,8.7,3,4,77,08:40 PM,10:04 AM,07:24 AM,04:57 PM,8,13,14,13,23,7,66,0.0,1015,14,10,313,15
2018-12-25 18:00:00,14,9,0.0,8.7,3,0,77,08:40 PM,10:04 AM,07:24 AM,04:57 PM,8,11,12,11,23,4,75,0.0,1017,12,10,319,14
2018-12-25 21:00:00,14,9,0.0,8.7,3,0,77,08:40 PM,10:04 AM,07:24 AM,04:57 PM,6,9,11,9,26,11,73,0.0,1018,11,10,325,15
2018-12-26 00:00:00,13,9,0.0,7.0,4,0,69,09:51 PM,10:47 AM,07:24 AM,04:57 PM,6,10,11,10,15,13,72,0.0,1019,10,10,318,10
2018-12-26 03:00:00,13,9,0.0,7.0,4,0,69,09:51 PM,10:47 AM,07:24 AM,04:57 PM,6,9,10,9,13,75,78,0.0,1019,9,10,319,8
2018-12-26 06:00:00,13,9,0.0,7.0,4,0,69,09:51 PM,10:47 AM,07:24 AM,04:57 PM,6,9,9,9,9,77,79,0.0,1021,9,10,330,6
2018-12-26 09:00:00,13,9,0.0,7.0,4,4,69,09:51 PM,10:47 AM,07:24 AM,04:57 PM,7,12,12,12,7,8,72,0.0,1021,11,10,304,6
2018-12-26 12:00:00,13,9,0.0,7.0,4,4,69,09:51 PM,10:47 AM,07:24 AM,04:57 PM,8,15,15,15,13,0,61,0.0,1021,13,10,295,12
2018-12-26 15:00:00,13,9,0.0,7.0,4,3,69,09:51 PM,10:47 AM,07:24 AM,04:57 PM,7,13,14,13,11,68,66,0.0,1020,13,10,289,8
2018-12-26 18:00:00,13,9,0.0,7.0,4,0,69,09:51 PM,10:47 AM,07:24 AM,04:57 PM,9,11,12,11,19,9,80,0.0,1020,12,10,297,13
2018-12-26 21:00:00,13,9,0.0,7.0,4,0,69,09:51 PM,10:47 AM,07:24 AM,04:57 PM,9,10,11,10,14,29,86,0.0,1021,11,10,290,9
2018-12-27 00:00:00,14,8,0.0,8.7,4,0,62,11:00 PM,11:26 AM,07:24 AM,04:58 PM,8,8,10,8,24,13,85,0.0,1021,10,10,329,16
2018-12-27 03:00:00,14,8,0.0,8.7,4,0,62,11:00 PM,11:26 AM,07:24 AM,04:58 PM,8,9,10,9,14,4,85,0.0,1021,9,10,340,11
2018-12-27 06:00:00,14,8,0.0,8.7,4,0,62,11:00 PM,11:26 AM,07:24 AM,04:58 PM,7,8,10,8,15,2,80,0.0,1021,8,10,329,13
2018-12-27 09:00:00,14,8,0.0,8.7,4,4,62,11:00 PM,11:26 AM,07:24 AM,04:58 PM,2,9,11,9,30,0,52,0.0,1021,11,10,344,22
2018-12-27 12:00:00,14,8,0.0,8.7,4,4,62,11:00 PM,11:26 AM,07:24 AM,04:58 PM,-1,12,14,12,36,0,37,0.0,1021,14,10,357,27
2018-12-27 15:00:00,14,8,0.0,8.7,4,4,62,11:00 PM,11:26 AM,07:24 AM,04:58 PM,1,11,13,11,33,0,43,0.0,1020,13,10,347,21
2018-12-27 18:00:00,14,8,0.0,8.7,4,0,62,11:00 PM,11:26 AM,07:24 AM,04:58 PM,-1,9,11,9,36,2,43,0.0,1022,11,10,352,21
2018-12-27 21:00:00,14,8,0.0,8.7,4,0,62,11:00 PM,11:26 AM,07:24 AM,04:58 PM,-2,8,11,8,36,1,42,0.0,1022,11,10,353,21
2018-12-28 00:00:00,13,8,0.0,8.7,4,0,55,No moonrise,12:00 PM,07:25 AM,04:59 PM,-3,6,10,6,45,2,40,0.0,1023,10,10,12,28
2018-12-28 03:00:00,13,8,0.0,8.7,4,0,55,No moonrise,12:00 PM,07:25 AM,04:59 PM,-2,6,9,6,33,5,47,0.0,1023,9,10,353,19
2018-12-28 06:00:00,13,8,0.0,8.7,4,0,55,No moonrise,12:00 PM,07:25 AM,04:59 PM,-3,5,8,5,37,5,44,0.0,1023,8,10,12,22
2018-12-28 09:00:00,13,8,0.0,8.7,4,4,55,No moonrise,12:00 PM,07:25 AM,04:59 PM,-3,9,11,9,20,6,38,0.0,1024,11,10,7,16
2018-12-28 12:00:00,13,8,0.0,8.7,4,4,55,No moonrise,12:00 PM,07:25 AM,04:59 PM,-3,11,13,11,20,5,33,0.0,1024,13,10,28,16
2018-12-28 15:00:00,13,8,0.0,8.7,4,4,55,No moonrise,12:00 PM,07:25 AM,04:59 PM,3,16,16,16,9,2,41,0.0,1023,13,10,15,8
2018-12-28 18:00:00,13,8,0.0,8.7,4,0,55,No moonrise,12:00 PM,07:25 AM,04:59 PM,0,13,13,13,6,3,43,0.0,1025,11,10,37,4
2018-12-28 21:00:00,13,8,0.0,8.7,4,0,55,No moonrise,12:00 PM,07:25 AM,04:59 PM,1,12,12,12,2,4,49,0.0,1025,10,10,258,1
2018-12-29 00:00:00,14,8,0.0,8.7,4,0,48,12:06 AM,12:33 PM,07:25 AM,04:59 PM,3,12,12,12,2,5,54,0.0,1026,9,10,42,1
2018-12-29 03:00:00,14,8,0.0,8.7,4,0,48,12:06 AM,12:33 PM,07:25 AM,04:59 PM,1,11,11,11,6,5,50,0.0,1027,9,10,136,5
2018-12-29 06:00:00,14,8,0.0,8.7,4,0,48,12:06 AM,12:33 PM,07:25 AM,04:59 PM,-0,11,11,11,5,4,47,0.0,1028,8,10,92,4
2018-12-29 09:00:00,14,8,0.0,8.7,4,4,48,12:06 AM,12:33 PM,07:25 AM,04:59 PM,2,13,13,13,6,4,46,0.0,1028,11,10,140,5
2018-12-29 12:00:00,14,8,0.0,8.7,4,4,48,12:06 AM,12:33 PM,07:25 AM,04:59 PM,4,18,18,18,3,2,38,0.0,1027,14,10,54,3
2018-12-29 15:00:00,14,8,0.0,8.7,4,4,48,12:06 AM,12:33 PM,07:25 AM,04:59 PM,6,15,15,15,5,3,52,0.0,1026,13,10,276,4
2018-12-29 18:00:00,14,8,0.0,8.7,4,0,48,12:06 AM,12:33 PM,07:25 AM,04:59 PM,6,14,13,14,4,3,62,0.0,1026,11,10,283,4
2018-12-29 21:00:00,14,8,0.0,8.7,4,0,48,12:06 AM,12:33 PM,07:25 AM,04:59 PM,10,14,14,14,3,1,78,0.0,1026,10,10,306,3
2018-12-30 00:00:00,14,8,0.0,8.7,4,0,40,01:11 AM,01:04 PM,07:25 AM,05:00 PM,12,15,15,15,3,0,80,0.0,1025,10,10,307,3
2018-12-30 03:00:00,14,8,0.0,8.7,4,0,40,01:11 AM,01:04 PM,07:25 AM,05:00 PM,11,14,14,14,4,0,83,0.0,1025,9,10,346,3
2018-12-30 06:00:00,14,8,0.0,8.7,4,0,40,01:11 AM,01:04 PM,07:25 AM,05:00 PM,7,9,10,9,9,3,83,0.0,1024,8,10,3,8
