date_time,"springfield,ma_maxtempC","springfield,ma_mintempC","springfield,ma_totalSnow_cm","springfield,ma_sunHour","springfield,ma_uvIndex","springfield,ma_uvIndex","springfield,ma_moon_illumination","springfield,ma_moonrise","springfield,ma_moonset","springfield,ma_sunrise","springfield,ma_sunset","springfield,ma_DewPointC","springfield,ma_FeelsLikeC","springfield,ma_HeatIndexC","springfield,ma_WindChillC","springfield,ma_WindGustKmph","springfield,ma_cloudcover","springfield,ma_humidity","springfield,ma_precipMM","springfield,ma_pressure","springfield,ma_tempC","springfield,ma_visibility","springfield,ma_winddirDegree","springfield,ma_windspeedKmph"
2019-01-16 12:00:00,1,-7,0.0,7.0,2,1,69,12:51 PM,02:11 AM,07:16 AM,04:45 PM,-8,-2,1,-2,15,37,50,0.0,1015,1,10,242,11
2019-01-16 15:00:00,1,-7,0.0,7.0,2,2,69,12:51 PM,02:11 AM,07:16 AM,04:45 PM,-9,-3,1,-3,18,74,46,0.0,1013,0,10,259,14
2019-01-16 18:00:00,1,-7,0.0,7.0,2,0,69,12:51 PM,02:11 AM,07:16 AM,04:45 PM,-9,-6,-1,-6,17,30,56,0.0,1015,-2,10,278,13
2019-01-16 21:00:00,1,-7,0.0,7.0,2,0,69,12:51 PM,02:11 AM,07:16 AM,04:45 PM,-9,-7,-2,-7,20,3,59,0.0,1018,-3,10,300,14
2019-01-17 00:00:00,-4,-10,0.0,8.7,2,0,76,01:31 PM,03:19 AM,07:16 AM,04:46 PM,-13,-9,-4,-9,21,6,47,0.0,1019,-5,10,303,13
2019-01-17 03:00:00,-4,-10,0.0,8.7,2,0,76,01:31 PM,03:19 AM,07:16 AM,04:46 PM,-16,-11,-6,-11,19,4,47,0.0,1022,-7,10,314,13
2019-01-17 06:00:00,-4,-10,0.0,8.7,2,0,76,01:31 PM,03:19 AM,07:16 AM,04:46 PM,-17,-12,-9,-12,15,30,50,0.0,1028,-10,10,326,9
2019-01-17 09:00:00,-4,-10,0.0,8.7,2,2,76,01:31 PM,03:19 AM,07:16 AM,04:46 PM,-19,-8,-8,-8,9,58,42,0.0,1029,-9,10,337,4
2019-01-17 12:00:00,-4,-10,0.0,8.7,2,2,76,01:31 PM,03:19 AM,07:16 AM,04:46 PM,-20,-5,-5,-5,4,27,30,0.0,1028,-6,10,301,5
2019-01-17 15:00:00,-4,-10,0.0,8.7,2,1,76,01:31 PM,03:19 AM,07:16 AM,04:46 PM,-19,-4,-3,-4,3,59,29,0.0,1027,-4,10,207,3
2019-01-17 18:00:00,-4,-10,0.0,8.7,2,0,76,01:31 PM,03:19 AM,07:16 AM,04:46 PM,-19,-7,-5,-7,8,82,34,0.0,1027,-6,10,171,5
2019-01-17 21:00:00,-4,-10,0.0,8.7,2,0,76,01:31 PM,03:19 AM,07:16 AM,04:46 PM,-17,-6,-6,-6,11,90,41,0.0,1026,-7,10,163,6
2019-01-18 00:00:00,1,-7,0.1,3.5,1,0,83,02:18 PM,04:28 AM,07:15 AM,04:47 PM,-15,-7,-7,-7,12,98,52,0.0,1024,-8,10,163,6
2019-01-18 03:00:00,1,-7,0.1,3.5,1,0,83,02:18 PM,04:28 AM,07:15 AM,04:47 PM,-12,-6,-6,-6,10,97,65,0.0,1022,-7,8,158,1
2019-01-18 06:00:00,1,-7,0.1,3.5,1,0,83,02:18 PM,04:28 AM,07:15 AM,04:47 PM,-9,-7,-7,-7,7,100,81,0.1,1021,-8,7,142,2
2019-01-18 09:00:00,1,-7,0.1,3.5,1,1,83,02:18 PM,04:28 AM,07:15 AM,04:47 PM,-6,-5,-5,-5,5,100,88,0.0,1020,-6,10,136,3
2019-01-18 12:00:00,1,-7,0.1,3.5,1,1,83,02:18 PM,04:28 AM,07:15 AM,04:47 PM,-4,-1,-1,-1,7,97,80,0.0,1018,-2,10,166,5
2019-01-18 15:00:00,1,-7,0.1,3.5,1,2,83,02:18 PM,04:28 AM,07:15 AM,04:47 PM,-6,-2,1,-2,10,79,66,0.0,1019,-0,10,201,11
2019-01-18 18:00:00,1,-7,0.1,3.5,1,0,83,02:18 PM,04:28 AM,07:15 AM,04:47 PM,-8,-6,-3,-6,10,45,59,0.0,1022,-4,10,220,9
2019-01-18 21:00:00,1,-7,0.1,3.5,1,0,83,02:18 PM,04:28 AM,07:15 AM,04:47 PM,-4,-7,-5,-7,12,22,75,0.0,1018,-7,10,266,7
2019-01-19 00:00:00,-3,-7,0.7,7.0,2,0,90,03:16 PM,05:36 AM,07:14 AM,04:48 PM,-5,-8,-6,-8,12,9,77,0.0,1017,-8,10,311,10
2019-01-19 03:00:00,-3,-7,0.7,7.0,2,0,90,03:16 PM,05:36 AM,07:14 AM,04:48 PM,-6,-6,-3,-6,7,10,79,0.0,1019,-4,10,305,9
2019-01-19 06:00:00,-3,-7,0.7,7.0,2,0,90,03:16 PM,05:36 AM,07:14 AM,04:48 PM,-9,-9,-5,-9,7,12,76,0.0,1024,-6,10,207,7
2019-01-19 09:00:00,-3,-7,0.7,7.0,2,2,90,03:16 PM,05:36 AM,07:14 AM,04:48 PM,-10,-9,-5,-9,8,25,66,0.0,1025,-6,10,27,8
2019-01-19 12:00:00,-3,-7,0.7,7.0,2,1,90,03:16 PM,05:36 AM,07:14 AM,04:48 PM,-10,-6,-2,-6,9,51,53,0.0,1024,-3,10,66,12
2019-01-19 15:00:00,-3,-7,0.7,7.0,2,1,90,03:16 PM,05:36 AM,07:14 AM,04:48 PM,-10,-5,-2,-5,9,86,53,0.0,1024,-3,10,88,9
2019-01-19 18:00:00,-3,-7,0.7,7.0,2,0,90,03:16 PM,05:36 AM,07:14 AM,04:48 PM,-10,-7,-3,-7,11,100,57,0.0,1023,-4,10,90,8
2019-01-19 21:00:00,-3,-7,0.7,7.0,2,0,90,03:16 PM,05:36 AM,07:14 AM,04:48 PM,-11,-11,-5,-11,17,100,64,0.8,1023,-6,7,82,10
2019-01-20 00:00:00,1,-8,0.9,3.5,1,0,98,04:22 PM,06:39 AM,07:14 AM,04:49 PM,-9,-11,-5,-11,22,100,78,1.6,1017,-6,5,78,15
2019-01-20 03:00:00,1,-8,0.9,3.5,1,0,98,04:22 PM,06:39 AM,07:14 AM,04:49 PM,-6,-10,-4,-10,26,100,82,3.9,1009,-5,9,68,20
2019-01-20 06:00:00,1,-8,0.9,3.5,1,0,98,04:22 PM,06:39 AM,07:14 AM,04:49 PM,-4,-8,-3,-8,27,100,85,7.8,1002,-4,7,64,18
2019-01-20 09:00:00,1,-8,0.9,3.5,1,1,98,04:22 PM,06:39 AM,07:14 AM,04:49 PM,-2,-5,-1,-5,20,100,89,2.1,997,-2,9,62,15
2019-01-20 12:00:00,1,-8,0.9,3.5,1,1,98,04:22 PM,06:39 AM,07:14 AM,04:49 PM,-3,-6,-1,-6,13,100,84,4.1,993,-2,5,146,18
2019-01-20 15:00:00,1,-8,0.9,3.5,1,1,98,04:22 PM,06:39 AM,07:14 AM,04:49 PM,-8,-14,-6,-14,19,97,86,1.1,993,-7,3,327,24
2019-01-20 18:00:00,1,-8,0.9,3.5,1,0,98,04:22 PM,06:39 AM,07:14 AM,04:49 PM,-9,-10,-4,-10,27,87,74,2.2,995,-6,9,323,25
2019-01-20 21:00:00,1,-8,0.9,3.5,1,0,98,04:22 PM,06:39 AM,07:14 AM,04:49 PM,-16,-9,-5,-9,31,60,63,0.0,999,-9,10,321,26
2019-01-21 00:00:00,-16,-18,0.0,5.2,2,0,100,05:35 PM,07:35 AM,07:13 AM,04:51 PM,-21,-16,-11,-16,32,13,56,0.0,1003,-13,10,312,23
2019-01-21 03:00:00,-16,-18,0.0,5.2,2,0,100,05:35 PM,07:35 AM,07:13 AM,04:51 PM,-22,-26,-16,-26,31,9,58,0.0,1006,-17,10,307,22
2019-01-21 06:00:00,-16,-18,0.0,5.2,2,0,100,05:35 PM,07:35 AM,07:13 AM,04:51 PM,-20,-26,-16,-26,31,21,72,0.0,1008,-17,10,303,21
2019-01-21 09:00:00,-16,-18,0.0,5.2,2,1,100,05:35 PM,07:35 AM,07:13 AM,04:51 PM,-21,-26,-16,-26,30,50,68,0.0,1012,-17,10,303,21
2019-01-21 12:00:00,-16,-18,0.0,5.2,2,1,100,05:35 PM,07:35 AM,07:13 AM,04:51 PM,-21,-26,-15,-26,30,86,62,0.0,1014,-16,10,304,23
2019-01-21 15:00:00,-16,-18,0.0,5.2,2,1,100,05:35 PM,07:35 AM,07:13 AM,04:51 PM,-22,-27,-16,-27,33,86,58,0.0,1016,-17,10,306,26
2019-01-21 18:00:00,-16,-18,0.0,5.2,2,0,100,05:35 PM,07:35 AM,07:13 AM,04:51 PM,-23,-25,-16,-25,37,64,51,0.0,1017,-18,10,310,22
2019-01-21 21:00:00,-16,-18,0.0,5.2,2,0,100,05:35 PM,07:35 AM,07:13 AM,04:51 PM,-21,-22,-18,-22,39,24,56,0.0,1021,-22,10,314,13
2019-01-22 00:00:00,-7,-17,0.0,8.7,2,0,88,06:51 PM,08:22 AM,07:12 AM,04:52 PM,-23,-25,-20,-25,39,2,59,0.0,1023,-23,10,313,17
2019-01-22 03:00:00,-7,-17,0.0,8.7,2,0,88,06:51 PM,08:22 AM,07:12 AM,04:52 PM,-23,-25,-17,-25,35,0,58,0.0,1027,-18,10,312,12
2019-01-22 06:00:00,-7,-17,0.0,8.7,2,0,88,06:51 PM,08:22 AM,07:12 AM,04:52 PM,-24,-24,-17,-24,26,0,58,0.0,1031,-18,10,304,10
2019-01-22 09:00:00,-7,-17,0.0,8.7,2,2,88,06:51 PM,08:22 AM,07:12 AM,04:52 PM,-20,-20,-14,-20,18,1,58,0.0,1033,-15,10,297,9
2019-01-22 12:00:00,-7,-17,0.0,8.7,2,1,88,06:51 PM,08:22 AM,07:12 AM,04:52 PM,-17,-13,-8,-13,12,28,48,0.0,1033,-9,10,307,9
2019-01-22 15:00:00,-7,-17,0.0,8.7,2,2,88,06:51 PM,08:22 AM,07:12 AM,04:52 PM,-15,-9,-6,-9,9,57,51,0.0,1032,-7,10,296,5
2019-01-22 18:00:00,-7,-17,0.0,8.7,2,0,88,06:51 PM,08:22 AM,07:12 AM,04:52 PM,-18,-9,-7,-9,7,38,44,0.0,1035,-8,10,267,4
2019-01-22 21:00:00,-7,-17,0.0,8.7,2,0,88,06:51 PM,08:22 AM,07:12 AM,04:52 PM,-17,-9,-9,-9,8,64,51,0.0,1036,-10,10,228,4
2019-01-23 00:00:00,3,-7,0.0,5.3,2,0,81,08:07 PM,09:03 AM,07:12 AM,04:53 PM,-16,-12,-11,-12,11,40,64,0.0,1033,-12,10,188,6
2019-01-23 03:00:00,3,-7,0.0,5.3,2,0,81,08:07 PM,09:03 AM,07:12 AM,04:53 PM,-14,-14,-10,-14,14,34,70,0.0,1029,-11,10,174,9
2019-01-23 06:00:00,3,-7,0.0,5.3,2,0,81,08:07 PM,09:03 AM,07:12 AM,04:53 PM,-11,-13,-8,-13,15,59,79,0.0,1027,-9,10,177,10
2019-01-23 09:00:00,3,-7,0.0,5.3,2,2,81,08:07 PM,09:03 AM,07:12 AM,04:53 PM,-6,-9,-4,-9,18,71,83,0.0,1024,-5,10,191,12
2019-01-23 12:00:00,3,-7,0.0,5.3,2,1,81,08:07 PM,09:03 AM,07:12 AM,04:53 PM,-3,-5,-0,-5,23,59,78,0.0,1019,-1,10,202,18
2019-01-23 15:00:00,3,-7,0.0,5.3,2,2,81,08:07 PM,09:03 AM,07:12 AM,04:53 PM,-2,-2,2,-2,26,66,72,0.0,1015,1,10,200,13
2019-01-23 18:00:00,3,-7,0.0,5.3,2,0,81,08:07 PM,09:03 AM,07:12 AM,04:53 PM,2,0,4,0,28,55,82,0.0,1014,2,10,200,13
2019-01-23 21:00:00,3,-7,0.0,5.3,2,0,81,08:07 PM,09:03 AM,07:12 AM,04:53 PM,2,-3,1,-3,27,100,84,0.0,1015,-3,10,197,13
2019-01-24 00:00:00,9,3,0.0,3.5,2,0,73,09:22 PM,09:39 AM,07:11 AM,04:54 PM,4,-2,1,-2,30,100,89,0.1,1011,-2,10,196,11
2019-01-24 03:00:00,9,3,0.0,3.5,2,0,73,09:22 PM,09:39 AM,07:11 AM,04:54 PM,6,5,8,5,35,100,90,0.4,1007,7,10,197,14
2019-01-24 06:00:00,9,3,0.0,3.5,2,0,73,09:22 PM,09:39 AM,07:11 AM,04:54 PM,5,5,7,5,38,100,92,0.8,1003,6,9,192,8
2019-01-24 09:00:00,9,3,0.0,3.5,2,2,73,09:22 PM,09:39 AM,07:11 AM,04:54 PM,6,5,7,5,44,100,91,2.3,1001,6,9,192,8
2019-01-24 12:00:00,9,3,0.0,3.5,2,2,73,09:22 PM,09:39 AM,07:11 AM,04:54 PM,6,7,8,7,42,100,89,4.9,997,7,5,187,13
2019-01-24 15:00:00,9,3,0.0,3.5,2,2,73,09:22 PM,09:39 AM,07:11 AM,04:54 PM,6,7,8,7,46,97,89,3.0,994,7,3,223,18
2019-01-24 18:00:00,9,3,0.0,3.5,2,0,73,09:22 PM,09:39 AM,07:11 AM,04:54 PM,-0,0,3,0,36,66,79,5.1,1000,3,7,298,12
2019-01-24 21:00:00,9,3,0.0,3.5,2,0,73,09:22 PM,09:39 AM,07:11 AM,04:54 PM,-3,-3,1,-3,33,10,73,0.0,1003,0,10,295,13
2019-01-25 00:00:00,0,-4,0.0,7.0,2,0,66,10:32 PM,10:10 AM,07:10 AM,04:56 PM,-4,-5,-1,-5,29,3,80,0.0,1005,-2,10,292,12
2019-01-25 03:00:00,0,-4,0.0,7.0,2,0,66,10:32 PM,10:10 AM,07:10 AM,04:56 PM,-5,-5,-1,-5,19,9,78,0.0,1006,-2,10,287,9
2019-01-25 06:00:00,0,-4,0.0,7.0,2,0,66,10:32 PM,10:10 AM,07:10 AM,04:56 PM,-5,-6,-2,-6,14,21,79,0.0,1005,-3,10,257,10
2019-01-25 09:00:00,0,-4,0.0,7.0,2,2,66,10:32 PM,10:10 AM,07:10 AM,04:56 PM,-6,-5,-2,-5,14,11,74,0.0,1008,-3,10,232,8
2019-01-25 12:00:00,0,-4,0.0,7.0,2,1,66,10:32 PM,10:10 AM,07:10 AM,04:56 PM,-6,-2,1,-2,17,37,63,0.0,1007,0,10,254,10
2019-01-25 15:00:00,0,-4,0.0,7.0,2,1,66,10:32 PM,10:10 AM,07:10 AM,04:56 PM,-9,-5,-0,-5,19,86,54,0.0,1009,-1,10,263,13
2019-01-25 18:00:00,0,-4,0.0,7.0,2,0,66,10:32 PM,10:10 AM,07:10 AM,04:56 PM,-12,-10,-4,-10,19,68,52,0.1,1018,-5,10,273,14
2019-01-25 21:00:00,0,-4,0.0,7.0,2,0,66,10:32 PM,10:10 AM,07:10 AM,04:56 PM,-13,-11,-6,-11,15,3,57,0.0,1021,-7,10,286,9
2019-01-26 00:00:00,-5,-10,0.0,7.0,2,0,59,11:41 PM,10:40 AM,07:09 AM,04:57 PM,-14,-11,-7,-11,11,3,56,0.0,1021,-8,10,314,7
2019-01-26 03:00:00,-5,-10,0.0,7.0,2,0,59,11:41 PM,10:40 AM,07:09 AM,04:57 PM,-15,-11,-8,-11,5,11,59,0.0,1022,-9,10,283,5
2019-01-26 06:00:00,-5,-10,0.0,7.0,2,0,59,11:41 PM,10:40 AM,07:09 AM,04:57 PM,-14,-10,-8,-10,6,24,62,0.0,1024,-9,10,227,6
2019-01-26 09:00:00,-5,-10,0.0,7.0,2,1,59,11:41 PM,10:40 AM,07:09 AM,04:57 PM,-15,-10,-8,-10,12,57,57,0.0,1026,-9,10,253,6
2019-01-26 12:00:00,-5,-10,0.0,7.0,2,2,59,11:41 PM,10:40 AM,07:09 AM,04:57 PM,-16,-11,-6,-11,12,70,47,0.0,1027,-7,10,243,9
2019-01-26 15:00:00,-5,-10,0.0,7.0,2,2,59,11:41 PM,10:40 AM,07:09 AM,04:57 PM,-15,-8,-4,-8,13,48,44,0.0,1025,-5,10,241,10
2019-01-26 18:00:00,-5,-10,0.0,7.0,2,0,59,11:41 PM,10:40 AM,07:09 AM,04:57 PM,-14,-8,-5,-8,10,41,49,0.0,1023,-6,10,219,9
2019-01-26 21:00:00,-5,-10,0.0,7.0,2,0,59,11:41 PM,10:40 AM,07:09 AM,04:57 PM,-12,-8,-6,-8,5,21,63,0.0,1024,-7,10,136,6
2019-01-27 00:00:00,0,-9,0.0,3.6,2,0,51,No moonrise,11:11 AM,07:08 AM,04:58 PM,-10,-7,-7,-7,5,10,80,0.0,1025,-8,10,67,3
2019-01-27 03:00:00,0,-9,0.0,3.6,2,0,51,No moonrise,11:11 AM,07:08 AM,04:58 PM,-10,-8,-8,-8,6,10,83,0.0,1023,-9,10,102,4
2019-01-27 06:00:00,0,-9,0.0,3.6,2,0,51,No moonrise,11:11 AM,07:08 AM,04:58 PM,-11,-8,-8,-8,8,37,81,0.0,1021,-9,10,125,3
2019-01-27 09:00:00,0,-9,0.0,3.6,2,1,51,No moonrise,11:11 AM,07:08 AM,04:58 PM,-8,-7,-5,-7,16,79,77,0.0,1019,-6,10,147,7
2019-01-27 12:00:00,0,-9,0.0,3.6,2,1,51,No moonrise,11:11 AM,07:08 AM,04:58 PM,-5,-4,0,-4,27,84,68,0.0,1017,-1,10,176,15
2019-01-27 15:00:00,0,-9,0.0,3.6,2,1,51,No moonrise,11:11 AM,07:08 AM,04:58 PM,-5,-2,1,-2,28,93,69,0.1,1018,-0,10,197,10
2019-01-27 18:00:00,0,-9,0.0,3.6,2,0,51,No moonrise,11:11 AM,07:08 AM,04:58 PM,-4,-4,-1,-4,22,81,79,0.1,1016,-2,10,214,11
2019-01-27 21:00:00,0,-9,0.0,3.6,2,0,51,No moonrise,11:11 AM,07:08 AM,04:58 PM,-4,-6,-2,-6,19,58,86,0.0,1015,-3,10,239,9
2019-01-28 00:00:00,-3,-9,0.0,7.0,1,0,44,12:48 AM,11:42 AM,07:08 AM,05:00 PM,-7,-7,-3,-7,17,52,73,0.0,1017,-4,10,280,10
2019-01-28 03:00:00,-3,-9,0.0,7.0,1,0,44,12:48 AM,11:42 AM,07:08 AM,05:00 PM,-11,-9,-5,-9,19,91,60,0.0,1019,-6,10,325,12
2019-01-28 06:00:00,-3,-9,0.0,7.0,1,0,44,12:48 AM,11:42 AM,07:08 AM,05:00 PM,-14,-12,-8,-12,16,80,59,0.0,1020,-9,10,327,8
2019-01-28 09:00:00,-3,-9,0.0,7.0,1,1,44,12:48 AM,11:42 AM,07:08 AM,05:00 PM,-15,-11,-7,-11,13,78,52,0.0,1021,-8,10,337,8
2019-01-28 12:00:00,-3,-9,0.0,7.0,1,2,44,12:48 AM,11:42 AM,07:08 AM,05:00 PM,-15,-8,-4,-8,10,60,41,0.0,1020,-5,10,245,10
2019-01-28 15:00:00,-3,-9,0.0,7.0,1,2,44,12:48 AM,11:42 AM,07:08 AM,05:00 PM,-14,-5,-2,-5,8,22,40,0.0,1019,-3,10,32,5
2019-01-28 18:00:00,-3,-9,0.0,7.0,1,0,44,12:48 AM,11:42 AM,07:08 AM,05:00 PM,-14,-7,-4,-7,9,5,48,0.0,1019,-5,10,47,6
2019-01-28 21:00:00,-3,-9,0.0,7.0,1,0,44,12:48 AM,11:42 AM,07:08 AM,05:00 PM,-13,-10,-7,-10,10,12,60,0.0,1019,-8,10,37,7
2019-01-29 00:00:00,0,-9,1.1,3.7,2,0,37,01:52 AM,12:15 PM,07:07 AM,05:01 PM,-14,-11,-9,-11,8,6,71,0.0,1020,-10,10,31,6
2019-01-29 03:00:00,0,-9,1.1,3.7,2,0,37,01:52 AM,12:15 PM,07:07 AM,05:01 PM,-13,-11,-10,-11,6,21,82,0.0,1020,-11,10,38,5
2019-01-29 06:00:00,0,-9,1.1,3.7,2,0,37,01:52 AM,12:15 PM,07:07 AM,05:01 PM,-12,-12,-9,-12,8,67,81,0.0,1019,-10,10,65,6
2019-01-29 09:00:00,0,-9,1.1,3.7,2,1,37,01:52 AM,12:15 PM,07:07 AM,05:01 PM,-10,-7,-6,-7,12,100,73,0.0,1018,-7,10,115,10
2019-01-29 12:00:00,0,-9,1.1,3.7,2,1,37,01:52 AM,12:15 PM,07:07 AM,05:01 PM,-6,-5,-1,-5,15,100,69,0.0,1015,-2,10,128,14
2019-01-29 15:00:00,0,-9,1.1,3.7,2,1,37,01:52 AM,12:15 PM,07:07 AM,05:01 PM,-3,-3,1,-3,18,100,72,0.2,1012,0,7,133,14
2019-01-29 18:00:00,0,-9,1.1,3.7,2,0,37,01:52 AM,12:15 PM,07:07 AM,05:01 PM,-3,-3,1,-3,22,100,78,0.3,1011,-0,5,128,14
2019-01-29 21:00:00,0,-9,1.1,3.7,2,0,37,01:52 AM,12:15 PM,07:07 AM,05:01 PM,-2,-4,-1,-4,18,100,88,1.1,1009,-3,7,115,7
2019-01-30 00:00:00,-5,-8,2.0,8.7,1,0,30,02:54 AM,12:52 PM,07:06 AM,05:02 PM,-2,-6,-3,-6,10,100,89,2.3,1007,-5,5,153,6
2019-01-30 03:00:00,-5,-8,2.0,8.7,1,0,30,02:54 AM,12:52 PM,07:06 AM,05:02 PM,-5,-6,-2,-6,19,91,84,0.2,1006,-3,10,288,13
2019-01-30 06:00:00,-5,-8,2.0,8.7,1,0,30,02:54 AM,12:52 PM,07:06 AM,05:02 PM,-9,-9,-4,-9,29,51,67,0.3,1007,-5,9,301,16
2019-01-30 09:00:00,-5,-8,2.0,8.7,1,2,30,02:54 AM,12:52 PM,07:06 AM,05:02 PM,-12,-11,-5,-11,22,4,61,0.0,1007,-6,9,293,17
2019-01-30 12:00:00,-5,-8,2.0,8.7,1,2,30,02:54 AM,12:52 PM,07:06 AM,05:02 PM,-14,-13,-6,-13,18,4,55,0.0,1001,-7,10,264,24
2019-01-30 15:00:00,-5,-8,2.0,8.7,1,1,30,02:54 AM,12:52 PM,07:06 AM,05:02 PM,-18,-13,-6,-13,25,42,38,0.1,1009,-7,7,232,27
2019-01-30 18:00:00,-5,-8,2.0,8.7,1,0,30,02:54 AM,12:52 PM,07:06 AM,05:02 PM,-16,-11,-5,-11,32,69,45,0.2,1014,-6,5,255,29
2019-01-30 21:00:00,-5,-8,2.0,8.7,1,0,30,02:54 AM,12:52 PM,07:06 AM,05:02 PM,-21,-10,-7,-10,31,5,46,0.0,1017,-10,10,284,20
2019-01-31 00:00:00,-14,-20,0.0,8.7,2,0,26,03:53 AM,01:33 PM,07:05 AM,05:04 PM,-22,-16,-11,-16,24,1,52,0.0,1017,-14,10,284,13
2019-01-31 03:00:00,-14,-20,0.0,8.7,2,0,26,03:53 AM,01:33 PM,07:05 AM,05:04 PM,-23,-24,-17,-24,19,2,56,0.0,1020,-18,10,270,12
2019-01-31 06:00:00,-14,-20,0.0,8.7,2,0,26,03:53 AM,01:33 PM,07:05 AM,05:04 PM,-26,-27,-19,-27,18,5,55,0.0,1024,-20,10,258,14
2019-01-31 09:00:00,-14,-20,0.0,8.7,2,2,26,03:53 AM,01:33 PM,07:05 AM,05:04 PM,-26,-26,-18,-26,18,4,49,0.0,1025,-19,10,257,13
2019-01-31 12:00:00,-14,-20,0.0,8.7,2,2,26,03:53 AM,01:33 PM,07:05 AM,05:04 PM,-27,-24,-15,-24,17,4,36,0.0,1024,-16,10,261,18
2019-01-31 15:00:00,-14,-20,0.0,8.7,2,1,26,03:53 AM,01:33 PM,07:05 AM,05:04 PM,-25,-21,-13,-21,17,24,36,0.0,1023,-14,10,257,18
2019-01-31 18:00:00,-14,-20,0.0,8.7,2,0,26,03:53 AM,01:33 PM,07:05 AM,05:04 PM,-23,-22,-14,-22,16,43,47,0.0,1024,-15,10,256,15
2019-01-31 21:00:00,-14,-20,0.0,8.7,2,0,26,03:53 AM,01:33 PM,07:05 AM,05:04 PM,-23,-23,-15,-23,15,6,53,0.0,1025,-16,10,250,14
2019-02-01 00:00:00,-8,-19,0.0,8.7,2,0,8,04:48 AM,02:19 PM,07:04 AM,05:05 PM,-24,-23,-16,-23,15,9,52,0.0,1027,-17,10,244,12
2019-02-01 03:00:00,-8,-19,0.0,8.7,2,0,8,04:48 AM,02:19 PM,07:04 AM,05:05 PM,-23,-23,-17,-23,13,7,57,0.0,1029,-18,10,248,8
2019-02-01 06:00:00,-8,-19,0.0,8.7,2,0,8,04:48 AM,02:19 PM,07:04 AM,05:05 PM,-23,-22,-18,-22,9,6,62,0.0,1030,-19,10,250,5
2019-02-01 09:00:00,-8,-19,0.0,8.7,2,2,8,04:48 AM,02:19 PM,07:04 AM,05:05 PM,-23,-18,-16,-18,8,23,55,0.0,1028,-17,10,258,7
2019-02-01 12:00:00,-8,-19,0.0,8.7,2,1,8,04:48 AM,02:19 PM,07:04 AM,05:05 PM,-20,-17,-10,-17,10,52,42,0.0,1025,-11,10,275,14
2019-02-01 15:00:00,-8,-19,0.0,8.7,2,2,8,04:48 AM,02:19 PM,07:04 AM,05:05 PM,-18,-14,-7,-14,12,58,41,0.0,1025,-8,10,274,15
2019-02-01 18:00:00,-8,-19,0.0,8.7,2,0,8,04:48 AM,02:19 PM,07:04 AM,05:05 PM,-17,-15,-9,-15,11,32,52,0.0,1026,-10,10,280,12
2019-02-01 21:00:00,-8,-19,0.0,8.7,2,0,8,04:48 AM,02:19 PM,07:04 AM,05:05 PM,-17,-17,-12,-17,9,2,64,0.0,1028,-13,10,288,7
2019-02-02 00:00:00,-1,-17,0.0,8.7,2,0,1,05:38 AM,03:10 PM,07:03 AM,05:06 PM,-20,-19,-16,-19,8,7,69,0.0,1029,-17,10,283,5
2019-02-02 03:00:00,-1,-17,0.0,8.7,2,0,1,05:38 AM,03:10 PM,07:03 AM,05:06 PM,-21,-17,-17,-17,7,18,72,0.0,1028,-18,10,256,4
2019-02-02 06:00:00,-1,-17,0.0,8.7,2,0,1,05:38 AM,03:10 PM,07:03 AM,05:06 PM,-21,-17,-17,-17,7,14,70,0.0,1027,-18,10,224,4
2019-02-02 09:00:00,-1,-17,0.0,8.7,2,2,1,05:38 AM,03:10 PM,07:03 AM,05:06 PM,-18,-14,-12,-14,8,20,60,0.0,1026,-13,10,210,7
2019-02-02 12:00:00,-1,-17,0.0,8.7,2,2,1,05:38 AM,03:10 PM,07:03 AM,05:06 PM,-14,-7,-3,-7,11,25,43,0.0,1024,-4,10,214,12
2019-02-02 15:00:00,-1,-17,0.0,8.7,2,2,1,05:38 AM,03:10 PM,07:03 AM,05:06 PM,-13,-4,-0,-4,18,42,41,0.0,1022,-1,10,223,12
2019-02-02 18:00:00,-1,-17,0.0,8.7,2,0,1,05:38 AM,03:10 PM,07:03 AM,05:06 PM,-10,-5,-1,-5,21,38,54,0.0,1019,-2,10,221,10
2019-02-02 21:00:00,-1,-17,0.0,8.7,2,0,1,05:38 AM,03:10 PM,07:03 AM,05:06 PM,-7,-7,-4,-7,20,48,72,0.0,1017,-5,10,222,7
2019-02-03 00:00:00,3,-3,0.0,8.7,2,0,0,06:22 AM,04:04 PM,07:02 AM,05:07 PM,-7,-8,-7,-8,15,40,77,0.0,1020,-8,10,230,4
2019-02-03 03:00:00,3,-3,0.0,8.7,2,0,0,06:22 AM,04:04 PM,07:02 AM,05:07 PM,-8,-7,-7,-7,10,46,87,0.0,1021,-8,10,217,1
2019-02-03 06:00:00,3,-3,0.0,8.7,2,0,0,06:22 AM,04:04 PM,07:02 AM,05:07 PM,-7,-6,-6,-6,9,66,88,0.0,1020,-7,10,206,3
2019-02-03 09:00:00,3,-3,0.0,8.7,2,2,0,06:22 AM,04:04 PM,07:02 AM,05:07 PM,-5,-2,-2,-2,6,47,78,0.0,1021,-3,10,203,3
2019-02-03 12:00:00,3,-3,0.0,8.7,2,2,0,06:22 AM,04:04 PM,07:02 AM,05:07 PM,-3,0,1,0,6,21,75,0.0,1020,-0,10,196,5
