date_time,"new+york,ny_maxtempC","new+york,ny_mintempC","new+york,ny_totalSnow_cm","new+york,ny_sunHour","new+york,ny_uvIndex","new+york,ny_uvIndex","new+york,ny_moon_illumination","new+york,ny_moonrise","new+york,ny_moonset","new+york,ny_sunrise","new+york,ny_sunset","new+york,ny_DewPointC","new+york,ny_FeelsLikeC","new+york,ny_HeatIndexC","new+york,ny_WindChillC","new+york,ny_WindGustKmph","new+york,ny_cloudcover","new+york,ny_humidity","new+york,ny_precipMM","new+york,ny_pressure","new+york,ny_tempC","new+york,ny_visibility","new+york,ny_winddirDegree","new+york,ny_windspeedKmph"
2018-12-11 00:00:00,4,-1,0.0,8.7,2,0,21,10:27 AM,08:28 PM,07:10 AM,04:28 PM,-5,0,3,0,12,0,56,0.0,1023,0,10,20,10
2018-12-11 03:00:00,4,-1,0.0,8.7,2,0,21,10:27 AM,08:28 PM,07:10 AM,04:28 PM,-4,1,4,1,9,0,56,0.0,1022,-0,10,17,8
2018-12-11 06:00:00,4,-1,0.0,8.7,2,0,21,10:27 AM,08:28 PM,07:10 AM,04:28 PM,-4,0,3,0,9,0,63,0.0,1022,-1,10,35,8
2018-12-11 09:00:00,4,-1,0.0,8.7,2,2,21,10:27 AM,08:28 PM,07:10 AM,04:28 PM,-3,4,5,4,6,2,56,0.0,1021,1,10,41,5
2018-12-11 12:00:00,4,-1,0.0,8.7,2,2,21,10:27 AM,08:28 PM,07:10 AM,04:28 PM,-3,4,5,4,7,6,55,0.0,1018,3,10,242,6
2018-12-11 15:00:00,4,-1,0.0,8.7,2,2,21,10:27 AM,08:28 PM,07:10 AM,04:28 PM,-2,5,6,5,10,0,54,0.0,1016,4,10,227,9
2018-12-11 18:00:00,4,-1,0.0,8.7,2,0,21,10:27 AM,08:28 PM,07:10 AM,04:28 PM,-4,1,4,1,14,0,56,0.0,1016,2,10,259,12
2018-12-11 21:00:00,4,-1,0.0,8.7,2,0,21,10:27 AM,08:28 PM,07:10 AM,04:28 PM,-5,-4,1,-4,30,9,61,0.0,1016,1,10,309,21
2018-12-12 00:00:00,4,1,0.0,8.7,2,0,29,11:03 AM,09:26 PM,07:11 AM,04:29 PM,-5,-3,1,-3,20,45,62,0.0,1015,1,10,306,15
2018-12-12 03:00:00,4,1,0.0,8.7,2,0,29,11:03 AM,09:26 PM,07:11 AM,04:29 PM,-4,-4,1,-4,28,23,69,0.0,1017,1,10,307,20
2018-12-12 06:00:00,4,1,0.0,8.7,2,0,29,11:03 AM,09:26 PM,07:11 AM,04:29 PM,-4,-3,1,-3,25,7,69,0.0,1019,1,10,291,17
2018-12-12 09:00:00,4,1,0.0,8.7,2,2,29,11:03 AM,09:26 PM,07:11 AM,04:29 PM,-5,-2,3,-2,25,0,57,0.0,1020,3,10,309,19
2018-12-12 12:00:00,4,1,0.0,8.7,2,2,29,11:03 AM,09:26 PM,07:11 AM,04:29 PM,-5,1,5,1,16,18,51,0.0,1020,4,10,300,14
2018-12-12 15:00:00,4,1,0.0,8.7,2,2,29,11:03 AM,09:26 PM,07:11 AM,04:29 PM,-4,2,5,2,14,23,52,0.0,1022,4,10,295,11
2018-12-12 18:00:00,4,1,0.0,8.7,2,0,29,11:03 AM,09:26 PM,07:11 AM,04:29 PM,-3,3,4,3,6,7,59,0.0,1023,3,10,318,5
2018-12-12 21:00:00,4,1,0.0,8.7,2,0,29,11:03 AM,09:26 PM,07:11 AM,04:29 PM,-4,1,3,1,7,18,60,0.0,1025,2,10,71,5
2018-12-13 00:00:00,5,1,0.0,3.4,1,0,36,11:36 AM,10:23 PM,07:12 AM,04:29 PM,-4,-0,3,-0,13,100,61,0.0,1026,2,10,89,9
2018-12-13 03:00:00,5,1,0.0,3.4,1,0,36,11:36 AM,10:23 PM,07:12 AM,04:29 PM,-4,-2,2,-2,26,55,64,0.0,1027,2,10,94,18
2018-12-13 06:00:00,5,1,0.0,3.4,1,0,36,11:36 AM,10:23 PM,07:12 AM,04:29 PM,-4,-3,1,-3,21,100,67,0.0,1029,1,10,79,15
2018-12-13 09:00:00,5,1,0.0,3.4,1,1,36,11:36 AM,10:23 PM,07:12 AM,04:29 PM,-1,-1,3,-1,23,100,72,0.1,1030,3,10,99,17
2018-12-13 12:00:00,5,1,0.0,3.4,1,1,36,11:36 AM,10:23 PM,07:12 AM,04:29 PM,0,2,4,2,9,100,77,0.0,1030,3,10,72,7
2018-12-13 15:00:00,5,1,0.0,3.4,1,1,36,11:36 AM,10:23 PM,07:12 AM,04:29 PM,1,2,5,2,17,97,80,0.1,1031,4,10,73,12
2018-12-13 18:00:00,5,1,0.0,3.4,1,0,36,11:36 AM,10:23 PM,07:12 AM,04:29 PM,2,2,4,2,15,79,84,0.0,1032,4,10,59,10
2018-12-13 21:00:00,5,1,0.0,3.4,1,0,36,11:36 AM,10:23 PM,07:12 AM,04:29 PM,3,2,5,2,18,98,87,0.0,1032,5,10,91,12
2018-12-14 00:00:00,8,5,0.0,3.4,2,0,43,12:05 PM,11:21 PM,07:12 AM,04:29 PM,3,2,5,2,16,93,85,0.0,1033,5,10,71,11
2018-12-14 03:00:00,8,5,0.0,3.4,2,0,43,12:05 PM,11:21 PM,07:12 AM,04:29 PM,4,3,6,3,21,92,88,0.1,1032,5,10,96,14
2018-12-14 06:00:00,8,5,0.0,3.4,2,0,43,12:05 PM,11:21 PM,07:12 AM,04:29 PM,4,4,6,4,16,98,91,0.0,1032,6,10,109,10
2018-12-14 09:00:00,8,5,0.0,3.4,2,2,43,12:05 PM,11:21 PM,07:12 AM,04:29 PM,5,5,7,5,19,98,88,0.1,1031,7,10,122,12
2018-12-14 12:00:00,8,5,0.0,3.4,2,2,43,12:05 PM,11:21 PM,07:12 AM,04:29 PM,6,7,8,7,10,100,84,0.0,1029,8,10,114,7
2018-12-14 15:00:00,8,5,0.0,3.4,2,2,43,12:05 PM,11:21 PM,07:12 AM,04:29 PM,7,7,8,7,12,88,89,0.0,1028,8,10,139,8
2018-12-14 18:00:00,8,5,0.0,3.4,2,0,43,12:05 PM,11:21 PM,07:12 AM,04:29 PM,8,7,8,7,10,100,96,0.0,1027,8,2,155,6
2018-12-14 21:00:00,8,5,0.0,3.4,2,0,43,12:05 PM,11:21 PM,07:12 AM,04:29 PM,8,6,8,6,17,100,97,0.8,1025,8,9,187,9
2018-12-15 00:00:00,9,8,0.0,3.4,2,0,51,12:32 PM,No moonset,07:13 AM,04:29 PM,8,8,8,8,6,100,97,0.0,1024,8,2,317,4
2018-12-15 03:00:00,9,8,0.0,3.4,2,0,51,12:32 PM,No moonset,07:13 AM,04:29 PM,8,8,8,8,6,100,97,2.0,1023,8,9,24,4
2018-12-15 06:00:00,9,8,0.0,3.4,2,0,51,12:32 PM,No moonset,07:13 AM,04:29 PM,8,7,8,7,12,100,96,0.0,1022,8,2,42,6
2018-12-15 09:00:00,9,8,0.0,3.4,2,2,51,12:32 PM,No moonset,07:13 AM,04:29 PM,8,6,8,6,20,100,96,0.1,1021,8,2,16,11
2018-12-15 12:00:00,9,8,0.0,3.4,2,2,51,12:32 PM,No moonset,07:13 AM,04:29 PM,7,8,9,8,16,100,88,0.0,1020,9,10,31,11
2018-12-15 15:00:00,9,8,0.0,3.4,2,2,51,12:32 PM,No moonset,07:13 AM,04:29 PM,6,7,9,7,26,70,80,0.0,1019,9,10,32,16
2018-12-15 18:00:00,9,8,0.0,3.4,2,0,51,12:32 PM,No moonset,07:13 AM,04:29 PM,4,6,9,6,29,100,73,0.0,1020,9,10,40,17
2018-12-15 21:00:00,9,8,0.0,3.4,2,0,51,12:32 PM,No moonset,07:13 AM,04:29 PM,4,5,8,5,32,44,73,0.1,1020,8,10,61,20
2018-12-16 00:00:00,7,4,0.0,3.4,2,0,58,12:59 PM,12:20 AM,07:14 AM,04:30 PM,2,3,7,3,38,100,72,0.0,1018,7,10,54,27
2018-12-16 03:00:00,7,4,0.0,3.4,2,0,58,12:59 PM,12:20 AM,07:14 AM,04:30 PM,2,1,6,1,42,100,79,5.6,1017,6,7,60,30
2018-12-16 06:00:00,7,4,0.0,3.4,2,0,58,12:59 PM,12:20 AM,07:14 AM,04:30 PM,2,0,5,0,36,100,80,0.0,1017,5,10,58,27
2018-12-16 09:00:00,7,4,0.0,3.4,2,2,58,12:59 PM,12:20 AM,07:14 AM,04:30 PM,2,0,5,0,47,100,82,2.0,1015,5,9,58,33
2018-12-16 12:00:00,7,4,0.0,3.4,2,1,58,12:59 PM,12:20 AM,07:14 AM,04:30 PM,2,1,5,1,32,100,84,0.0,1011,5,10,46,23
2018-12-16 15:00:00,7,4,0.0,3.4,2,1,58,12:59 PM,12:20 AM,07:14 AM,04:30 PM,2,0,5,0,37,100,85,5.7,1010,5,7,34,27
2018-12-16 18:00:00,7,4,0.0,3.4,2,0,58,12:59 PM,12:20 AM,07:14 AM,04:30 PM,2,-1,4,-1,33,100,83,0.0,1010,4,10,357,24
2018-12-16 21:00:00,7,4,0.0,3.4,2,0,58,12:59 PM,12:20 AM,07:14 AM,04:30 PM,1,-1,4,-1,32,100,81,0.0,1009,4,10,359,24
2018-12-17 00:00:00,7,3,0.0,8.7,1,0,65,01:27 PM,01:21 AM,07:14 AM,04:30 PM,0,-2,3,-2,31,100,82,0.0,1008,3,10,338,23
2018-12-17 03:00:00,7,3,0.0,8.7,1,0,65,01:27 PM,01:21 AM,07:14 AM,04:30 PM,1,0,4,0,22,75,79,0.0,1009,4,10,315,16
2018-12-17 06:00:00,7,3,0.0,8.7,1,0,65,01:27 PM,01:21 AM,07:14 AM,04:30 PM,1,1,4,1,17,9,79,0.0,1009,4,10,297,13
2018-12-17 09:00:00,7,3,0.0,8.7,1,3,65,01:27 PM,01:21 AM,07:14 AM,04:30 PM,1,2,6,2,27,30,72,0.0,1008,6,10,296,21
2018-12-17 12:00:00,7,3,0.0,8.7,1,3,65,01:27 PM,01:21 AM,07:14 AM,04:30 PM,1,3,7,3,34,24,63,0.0,1006,7,10,295,25
2018-12-17 15:00:00,7,3,0.0,8.7,1,3,65,01:27 PM,01:21 AM,07:14 AM,04:30 PM,-2,2,6,2,40,47,54,0.0,1007,6,10,300,30
2018-12-17 18:00:00,7,3,0.0,8.7,1,0,65,01:27 PM,01:21 AM,07:14 AM,04:30 PM,-2,1,5,1,39,44,59,0.0,1009,5,10,302,27
2018-12-17 21:00:00,7,3,0.0,8.7,1,0,65,01:27 PM,01:21 AM,07:14 AM,04:30 PM,-3,-1,4,-1,42,39,58,0.0,1009,4,10,298,30
2018-12-18 00:00:00,4,-1,0.0,8.7,1,0,72,01:57 PM,02:23 AM,07:15 AM,04:30 PM,-4,-2,4,-2,40,88,59,0.0,1009,4,10,310,30
2018-12-18 03:00:00,4,-1,0.0,8.7,1,0,72,01:57 PM,02:23 AM,07:15 AM,04:30 PM,-7,-6,1,-6,45,1,54,0.0,1013,1,10,320,33
2018-12-18 06:00:00,4,-1,0.0,8.7,1,0,72,01:57 PM,02:23 AM,07:15 AM,04:30 PM,-8,-6,0,-6,35,0,54,0.0,1015,0,10,320,27
2018-12-18 09:00:00,4,-1,0.0,8.7,1,2,72,01:57 PM,02:23 AM,07:15 AM,04:30 PM,-10,-6,0,-6,34,0,48,0.0,1018,0,10,331,28
2018-12-18 12:00:00,4,-1,0.0,8.7,1,2,72,01:57 PM,02:23 AM,07:15 AM,04:30 PM,-9,-3,2,-3,26,0,43,0.0,1018,2,10,310,22
2018-12-18 15:00:00,4,-1,0.0,8.7,1,2,72,01:57 PM,02:23 AM,07:15 AM,04:30 PM,-8,-4,1,-4,29,1,48,0.0,1019,1,10,310,24
2018-12-18 18:00:00,4,-1,0.0,8.7,1,0,72,01:57 PM,02:23 AM,07:15 AM,04:30 PM,-8,-5,0,-5,29,9,53,0.0,1021,0,10,309,22
2018-12-18 21:00:00,4,-1,0.0,8.7,1,0,72,01:57 PM,02:23 AM,07:15 AM,04:30 PM,-9,-7,-1,-7,26,13,54,0.0,1021,-1,10,319,20
2018-12-19 00:00:00,4,-2,0.0,8.7,2,0,80,02:29 PM,03:29 AM,07:16 AM,04:31 PM,-10,-7,-2,-7,20,32,55,0.0,1021,-2,10,309,17
2018-12-19 03:00:00,4,-2,0.0,8.7,2,0,80,02:29 PM,03:29 AM,07:16 AM,04:31 PM,-10,-6,-1,-6,19,31,53,0.0,1022,-1,10,300,15
2018-12-19 06:00:00,4,-2,0.0,8.7,2,0,80,02:29 PM,03:29 AM,07:16 AM,04:31 PM,-10,-5,-2,-5,10,17,52,0.0,1022,-2,10,305,9
2018-12-19 09:00:00,4,-2,0.0,8.7,2,2,80,02:29 PM,03:29 AM,07:16 AM,04:31 PM,-10,-1,2,-1,10,5,42,0.0,1022,0,10,282,9
2018-12-19 12:00:00,4,-2,0.0,8.7,2,2,80,02:29 PM,03:29 AM,07:16 AM,04:31 PM,-9,2,4,2,12,60,38,0.0,1020,4,10,237,10
2018-12-19 15:00:00,4,-2,0.0,8.7,2,2,80,02:29 PM,03:29 AM,07:16 AM,04:31 PM,-7,3,5,3,11,5,41,0.0,1019,4,10,234,8
2018-12-19 18:00:00,4,-2,0.0,8.7,2,0,80,02:29 PM,03:29 AM,07:16 AM,04:31 PM,-4,2,4,2,14,7,53,0.0,1020,3,10,206,9
2018-12-19 21:00:00,4,-2,0.0,8.7,2,0,80,02:29 PM,03:29 AM,07:16 AM,04:31 PM,-3,1,4,1,16,5,61,0.0,1020,3,10,228,10
2018-12-20 00:00:00,9,2,0.0,5.2,2,0,87,03:08 PM,04:36 AM,07:16 AM,04:31 PM,1,4,6,4,11,0,69,0.0,1020,3,10,229,10
2018-12-20 03:00:00,9,2,0.0,5.2,2,0,87,03:08 PM,04:36 AM,07:16 AM,04:31 PM,3,6,7,6,7,0,74,0.0,1020,2,10,237,6
2018-12-20 06:00:00,9,2,0.0,5.2,2,0,87,03:08 PM,04:36 AM,07:16 AM,04:31 PM,3,7,7,7,4,2,73,0.0,1020,2,10,252,4
2018-12-20 09:00:00,9,2,0.0,5.2,2,2,87,03:08 PM,04:36 AM,07:16 AM,04:31 PM,2,9,9,9,1,1,61,0.0,1020,4,10,139,1
2018-12-20 12:00:00,9,2,0.0,5.2,2,2,87,03:08 PM,04:36 AM,07:16 AM,04:31 PM,0,6,7,6,7,64,60,0.0,1018,7,10,82,6
2018-12-20 15:00:00,9,2,0.0,5.2,2,2,87,03:08 PM,04:36 AM,07:16 AM,04:31 PM,3,4,7,4,18,100,76,0.8,1017,7,9,88,12
2018-12-20 18:00:00,9,2,0.0,5.2,2,0,87,03:08 PM,04:36 AM,07:16 AM,04:31 PM,5,4,7,4,23,100,91,0.0,1015,6,10,68,14
2018-12-20 21:00:00,9,2,0.0,5.2,2,0,87,03:08 PM,04:36 AM,07:16 AM,04:31 PM,8,6,9,6,37,100,96,2.6,1012,9,7,108,19
2018-12-21 00:00:00,15,12,0.0,3.4,3,0,94,03:53 PM,05:47 AM,07:17 AM,04:32 PM,11,9,12,9,49,100,93,0.0,1006,12,10,128,26
2018-12-21 03:00:00,15,12,0.0,3.4,3,0,94,03:53 PM,05:47 AM,07:17 AM,04:32 PM,13,11,14,11,70,100,95,9.5,1002,13,5,145,38
2018-12-21 06:00:00,15,12,0.0,3.4,3,0,94,03:53 PM,05:47 AM,07:17 AM,04:32 PM,15,15,15,15,67,100,95,24.8,998,15,5,167,36
2018-12-21 09:00:00,15,12,0.0,3.4,3,3,94,03:53 PM,05:47 AM,07:17 AM,04:32 PM,14,14,14,14,49,100,97,27.9,997,14,5,179,23
2018-12-21 12:00:00,15,12,0.0,3.4,3,3,94,03:53 PM,05:47 AM,07:17 AM,04:32 PM,12,12,12,12,18,100,98,0.0,995,12,0,140,9
2018-12-21 15:00:00,15,12,0.0,3.4,3,3,94,03:53 PM,05:47 AM,07:17 AM,04:32 PM,12,11,12,11,20,97,98,1.0,993,12,9,124,11
2018-12-21 18:00:00,15,12,0.0,3.4,3,0,94,03:53 PM,05:47 AM,07:17 AM,04:32 PM,12,10,13,10,48,74,95,0.0,992,12,10,153,26
2018-12-21 21:00:00,15,12,0.0,3.4,3,0,94,03:53 PM,05:47 AM,07:17 AM,04:32 PM,11,10,12,10,31,57,94,0.3,990,12,10,179,18
2018-12-22 00:00:00,11,4,0.0,8.7,3,0,100,04:47 PM,06:55 AM,07:17 AM,04:32 PM,10,10,11,10,15,43,93,0.0,989,11,10,168,9
2018-12-22 03:00:00,11,4,0.0,8.7,3,0,100,04:47 PM,06:55 AM,07:17 AM,04:32 PM,9,8,10,8,28,91,93,2.0,991,10,10,212,18
2018-12-22 06:00:00,11,4,0.0,8.7,3,0,100,04:47 PM,06:55 AM,07:17 AM,04:32 PM,3,4,8,4,33,100,72,0.0,994,8,10,281,24
2018-12-22 09:00:00,11,4,0.0,8.7,3,3,100,04:47 PM,06:55 AM,07:17 AM,04:32 PM,-2,1,6,1,42,27,58,0.0,1000,6,10,300,32
2018-12-22 12:00:00,11,4,0.0,8.7,3,3,100,04:47 PM,06:55 AM,07:17 AM,04:32 PM,-1,2,7,2,38,52,56,0.0,1003,7,10,294,31
2018-12-22 15:00:00,11,4,0.0,8.7,3,3,100,04:47 PM,06:55 AM,07:17 AM,04:32 PM,-2,2,7,2,39,33,55,0.0,1008,7,10,292,30
2018-12-22 18:00:00,11,4,0.0,8.7,3,0,100,04:47 PM,06:55 AM,07:17 AM,04:32 PM,-2,1,6,1,37,3,59,0.0,1012,6,10,298,26
2018-12-22 21:00:00,11,4,0.0,8.7,3,0,100,04:47 PM,06:55 AM,07:17 AM,04:32 PM,-4,-1,4,-1,37,0,57,0.0,1015,4,10,300,26
2018-12-23 00:00:00,6,2,0.0,8.7,2,0,100,05:49 PM,08:01 AM,07:18 AM,04:33 PM,-4,-1,4,-1,32,9,59,0.0,1017,4,10,302,22
2018-12-23 03:00:00,6,2,0.0,8.7,2,0,100,05:49 PM,08:01 AM,07:18 AM,04:33 PM,-4,-2,3,-2,24,2,61,0.0,1019,2,10,302,18
2018-12-23 06:00:00,6,2,0.0,8.7,2,0,100,05:49 PM,08:01 AM,07:18 AM,04:33 PM,-4,-0,3,-0,17,33,62,0.0,1020,2,10,316,12
2018-12-23 09:00:00,6,2,0.0,8.7,2,2,100,05:49 PM,08:01 AM,07:18 AM,04:33 PM,-4,0,4,0,17,28,56,0.0,1021,3,10,297,14
2018-12-23 12:00:00,6,2,0.0,8.7,2,3,100,05:49 PM,08:01 AM,07:18 AM,04:33 PM,-4,4,6,4,11,13,49,0.0,1020,6,10,292,10
2018-12-23 15:00:00,6,2,0.0,8.7,2,3,100,05:49 PM,08:01 AM,07:18 AM,04:33 PM,-3,5,7,5,8,11,50,0.0,1020,6,10,275,7
2018-12-23 18:00:00,6,2,0.0,8.7,2,0,100,05:49 PM,08:01 AM,07:18 AM,04:33 PM,-2,6,6,6,3,21,58,0.0,1020,5,10,21,3
2018-12-23 21:00:00,6,2,0.0,8.7,2,0,100,05:49 PM,08:01 AM,07:18 AM,04:33 PM,-2,5,5,5,4,65,59,0.0,1020,4,10,316,3
2018-12-24 00:00:00,6,2,0.0,6.9,1,0,84,06:58 PM,09:00 AM,07:18 AM,04:33 PM,-2,4,4,4,4,99,66,0.0,1019,4,10,24,3
2018-12-24 03:00:00,6,2,0.0,6.9,1,0,84,06:58 PM,09:00 AM,07:18 AM,04:33 PM,-0,3,4,3,5,99,75,1.0,1018,4,9,55,4
2018-12-24 06:00:00,6,2,0.0,6.9,1,0,84,06:58 PM,09:00 AM,07:18 AM,04:33 PM,-0,3,3,3,4,100,78,0.0,1018,3,10,244,3
2018-12-24 09:00:00,6,2,0.0,6.9,1,1,84,06:58 PM,09:00 AM,07:18 AM,04:33 PM,1,1,4,1,20,98,78,0.0,1018,4,10,268,15
2018-12-24 12:00:00,6,2,0.0,6.9,1,3,84,06:58 PM,09:00 AM,07:18 AM,04:33 PM,-3,3,6,3,21,13,52,0.0,1017,6,10,302,17
2018-12-24 15:00:00,6,2,0.0,6.9,1,3,84,06:58 PM,09:00 AM,07:18 AM,04:33 PM,-3,2,6,2,27,54,52,0.0,1018,6,10,278,20
2018-12-24 18:00:00,6,2,0.0,6.9,1,0,84,06:58 PM,09:00 AM,07:18 AM,04:33 PM,-3,-1,4,-1,35,21,59,0.0,1020,4,10,279,24
2018-12-24 21:00:00,6,2,0.0,6.9,1,0,84,06:58 PM,09:00 AM,07:18 AM,04:33 PM,-3,-1,2,-1,30,41,66,0.0,1025,2,10,288,14
2018-12-25 00:00:00,5,1,0.0,6.9,2,0,77,08:10 PM,09:51 AM,07:19 AM,04:34 PM,-4,-3,2,-3,27,2,64,0.0,1021,2,10,293,19
2018-12-25 03:00:00,5,1,0.0,6.9,2,0,77,08:10 PM,09:51 AM,07:19 AM,04:34 PM,-5,-3,2,-3,28,3,64,0.0,1023,2,10,300,19
2018-12-25 06:00:00,5,1,0.0,6.9,2,0,77,08:10 PM,09:51 AM,07:19 AM,04:34 PM,-4,-3,2,-3,24,14,67,0.0,1024,1,10,288,17
2018-12-25 09:00:00,5,1,0.0,6.9,2,2,77,08:10 PM,09:51 AM,07:19 AM,04:34 PM,-5,-1,3,-1,23,22,56,0.0,1026,3,10,321,18
2018-12-25 12:00:00,5,1,0.0,6.9,2,2,77,08:10 PM,09:51 AM,07:19 AM,04:34 PM,-5,1,5,1,18,33,47,0.0,1025,5,10,311,15
2018-12-25 15:00:00,5,1,0.0,6.9,2,1,77,08:10 PM,09:51 AM,07:19 AM,04:34 PM,-6,1,4,1,20,73,48,0.0,1026,4,10,310,16
2018-12-25 18:00:00,5,1,0.0,6.9,2,0,77,08:10 PM,09:51 AM,07:19 AM,04:34 PM,-6,-2,3,-2,23,11,53,0.0,1027,2,10,324,17
2018-12-25 21:00:00,5,1,0.0,6.9,2,0,77,08:10 PM,09:51 AM,07:19 AM,04:34 PM,-7,-2,2,-2,21,6,53,0.0,1028,2,10,319,15
2018-12-26 00:00:00,5,1,0.0,8.7,2,0,69,09:23 PM,10:33 AM,07:19 AM,04:34 PM,-6,-3,1,-3,23,10,58,0.0,1029,1,10,311,17
2018-12-26 03:00:00,5,1,0.0,8.7,2,0,69,09:23 PM,10:33 AM,07:19 AM,04:34 PM,-6,-3,1,-3,20,22,59,0.0,1030,1,10,309,15
2018-12-26 06:00:00,5,1,0.0,8.7,2,0,69,09:23 PM,10:33 AM,07:19 AM,04:34 PM,-5,-1,1,-1,8,42,64,0.0,1032,1,10,279,6
2018-12-26 09:00:00,5,1,0.0,8.7,2,2,69,09:23 PM,10:33 AM,07:19 AM,04:34 PM,-4,0,3,0,13,9,61,0.0,1032,2,10,278,11
2018-12-26 12:00:00,5,1,0.0,8.7,2,2,69,09:23 PM,10:33 AM,07:19 AM,04:34 PM,-4,3,5,3,13,33,52,0.0,1031,5,10,287,11
2018-12-26 15:00:00,5,1,0.0,8.7,2,3,69,09:23 PM,10:33 AM,07:19 AM,04:34 PM,-3,2,6,2,19,28,52,0.0,1031,5,10,285,14
2018-12-26 18:00:00,5,1,0.0,8.7,2,0,69,09:23 PM,10:33 AM,07:19 AM,04:34 PM,-2,2,5,2,13,14,62,0.0,1032,4,10,254,9
2018-12-26 21:00:00,5,1,0.0,8.7,2,0,69,09:23 PM,10:33 AM,07:19 AM,04:34 PM,-2,0,4,0,21,21,70,0.0,1033,3,10,258,14
2018-12-27 00:00:00,5,2,0.0,8.7,2,0,62,10:34 PM,11:11 AM,07:19 AM,04:35 PM,-0,0,3,0,18,13,78,0.0,1033,3,10,269,13
2018-12-27 03:00:00,5,2,0.0,8.7,2,0,62,10:34 PM,11:11 AM,07:19 AM,04:35 PM,-0,-0,3,-0,18,7,79,0.0,1035,2,10,310,13
2018-12-27 06:00:00,5,2,0.0,8.7,2,0,62,10:34 PM,11:11 AM,07:19 AM,04:35 PM,-1,-1,2,-1,15,14,76,0.0,1036,2,10,341,11
2018-12-27 09:00:00,5,2,0.0,8.7,2,2,62,10:34 PM,11:11 AM,07:19 AM,04:35 PM,-2,1,3,1,11,12,66,0.0,1037,3,10,28,10
2018-12-27 12:00:00,5,2,0.0,8.7,2,3,62,10:34 PM,11:11 AM,07:19 AM,04:35 PM,-3,5,6,5,6,29,52,0.0,1036,5,10,94,5
2018-12-27 15:00:00,5,2,0.0,8.7,2,2,62,10:34 PM,11:11 AM,07:19 AM,04:35 PM,-3,3,5,3,15,26,54,0.0,1036,5,10,114,12
2018-12-27 18:00:00,5,2,0.0,8.7,2,0,62,10:34 PM,11:11 AM,07:19 AM,04:35 PM,-2,1,4,1,17,33,61,0.0,1035,4,10,128,12
2018-12-27 21:00:00,5,2,0.0,8.7,2,0,62,10:34 PM,11:11 AM,07:19 AM,04:35 PM,-1,1,4,1,23,35,70,0.0,1034,4,10,131,15
2018-12-28 00:00:00,13,6,0.0,3.4,2,0,55,11:43 PM,11:44 AM,07:20 AM,04:36 PM,3,2,6,2,26,100,81,0.0,1030,6,10,139,17
2018-12-28 03:00:00,13,6,0.0,3.4,2,0,55,11:43 PM,11:44 AM,07:20 AM,04:36 PM,5,4,7,4,32,100,88,0.7,1027,7,2,146,19
2018-12-28 06:00:00,13,6,0.0,3.4,2,0,55,11:43 PM,11:44 AM,07:20 AM,04:36 PM,7,5,8,5,20,100,93,0.0,1024,7,10,143,12
2018-12-28 09:00:00,13,6,0.0,3.4,2,2,55,11:43 PM,11:44 AM,07:20 AM,04:36 PM,9,7,9,7,36,100,97,5.8,1020,9,7,169,19
2018-12-28 12:00:00,13,6,0.0,3.4,2,3,55,11:43 PM,11:44 AM,07:20 AM,04:36 PM,11,9,11,9,39,100,96,0.0,1015,11,10,183,21
2018-12-28 15:00:00,13,6,0.0,3.4,2,3,55,11:43 PM,11:44 AM,07:20 AM,04:36 PM,12,11,13,11,33,100,96,6.1,1013,13,7,220,17
2018-12-28 18:00:00,13,6,0.0,3.4,2,0,55,11:43 PM,11:44 AM,07:20 AM,04:36 PM,12,11,12,11,21,100,98,0.0,1011,12,0,228,10
2018-12-28 21:00:00,13,6,0.0,3.4,2,0,55,11:43 PM,11:44 AM,07:20 AM,04:36 PM,11,10,12,10,28,78,96,0.0,1011,12,10,255,15
2018-12-29 00:00:00,11,5,0.0,8.7,2,0,48,No moonrise,12:15 PM,07:20 AM,04:37 PM,10,10,11,10,18,58,95,0.0,1011,11,2,254,10
2018-12-29 03:00:00,11,5,0.0,8.7,2,0,48,No moonrise,12:15 PM,07:20 AM,04:37 PM,9,8,10,8,29,12,92,0.0,1012,10,10,267,16
2018-12-29 06:00:00,11,5,0.0,8.7,2,0,48,No moonrise,12:15 PM,07:20 AM,04:37 PM,7,8,10,8,29,0,80,0.0,1014,10,10,260,17
2018-12-29 09:00:00,11,5,0.0,8.7,2,3,48,No moonrise,12:15 PM,07:20 AM,04:37 PM,1,5,9,5,33,0,60,0.0,1017,8,10,306,23
2018-12-29 12:00:00,11,5,0.0,8.7,2,3,48,No moonrise,12:15 PM,07:20 AM,04:37 PM,0,6,9,6,32,2,53,0.0,1017,9,10,305,24
2018-12-29 15:00:00,11,5,0.0,8.7,2,3,48,No moonrise,12:15 PM,07:20 AM,04:37 PM,-1,5,8,5,32,12,53,0.0,1020,8,10,308,23
2018-12-29 18:00:00,11,5,0.0,8.7,2,0,48,No moonrise,12:15 PM,07:20 AM,04:37 PM,-1,3,6,3,25,9,59,0.0,1022,6,10,306,17
2018-12-29 21:00:00,11,5,0.0,8.7,2,0,48,No moonrise,12:15 PM,07:20 AM,04:37 PM,-2,1,5,1,23,27,59,0.0,1023,5,10,315,17
2018-12-30 00:00:00,4,2,0.1,3.4,2,0,40,12:50 AM,12:45 PM,07:20 AM,04:37 PM,-3,0,4,0,18,12,60,0.0,1022,3,10,344,14
